,baseOrig,compOrig,baseCharStart,baseCharEnd,baseWdStart,baseWdEnd,baseRefStart,baseRefEnd,compCharStart,compCharEnd,compWdStart,compWdEnd,compRefStart,compRefEnd,baseStr,compStr,bRange,cRange,baseOrder,compOrder,lev,jac,lcsseq
11,ref-sifre-n.2.1.66-ref-sifre-n.2.1.76,ref-y.04.01.9.00.1007-ref-y.04.01.9.00.1018,5618,5681,809,819,ref-sifre-n.2.1.66,ref-sifre-n.2.1.76,2939521,2939587,446216,446225,ref-y.4.1.9..1007,ref-y.4.1.9..1018,גוזל הגר ונשבע לו ומת שישלם קרן וחומש לכהנים ואשם למזבח ,בגוזל אתה גר ונשבע לו ומת שמשלם קרן וחומש לכהנים ואשם למזבח ,11,12,11,1802,0.08333333333333333,0.09836065573770492,0.08333333333333333
12,ref-sifre-n.2.1.124-ref-sifre-n.2.1.132,ref-y.04.01.5.00.526-ref-y.04.01.5.00.533,5899,5935,854,862,ref-sifre-n.2.1.124,ref-sifre-n.2.1.132,2917484,2917517,442736,442743,ref-y.4.1.5..526,ref-y.4.1.5..533,וכי יפתח איש בור או כי יכרה איש בור ,כי יפתח איש בור וכי יכרה איש בור ,9,8,12,1798,0.08333333333333333,0.08333333333333337,0.08333333333333333
13,ref-sifre-n.3.1.153-ref-sifre-n.4.1.37,ref-y.04.01.9.00.1007-ref-y.04.01.9.00.1031,8202,8409,1213,1243,ref-sifre-n.3.1.153,ref-sifre-n.4.1.37,2939521,2939653,446216,446235,ref-y.4.1.9..1007,ref-y.4.1.9..1031,אשם לו מכל מקום ואם אין לאיש גואל ר' ישמעאל אמר וכי יש לך אדם בישראל שאין לו גואל ומה תלמוד לומר ואם אין לאיש גואל בא הכתוב ולימד על הגוזל הגר ונשבע לו ומת שישלם קרן וחומש לכהנים ואשם למזבח ,בגוזל אתה גר ונשבע לו ומת שמשלם קרן וחומש לכהנים ואשם למזבח שנאמר ואם אין לאיש גואל וגו' אין לך אדם בישראל שאין לו גואל ,41,25,13,1803,0.6578947368421053,0.37696335078534027,0.6263157894736842
15,ref-sifre-n.4.1.19-ref-sifre-n.4.1.37,ref-y.04.01.9.00.975-ref-y.04.01.9.00.990,8306,8409,1229,1243,ref-sifre-n.4.1.19,ref-sifre-n.4.1.37,2939347,2939434,446188,446199,ref-y.4.1.9..975,ref-y.4.1.9..990,ואם אין לאיש גואל בא הכתוב ולימד על הגוזל הגר ונשבע לו ומת שישלם קרן וחומש לכהנים ואשם למזבח ,בגוזל את הגר ונשבע לו ומת שמשלם קרן וחומש לכהנים ואשם למזבח ואם אין לאיש גואל ,19,16,15,1800,0.5806451612903226,0.16129032258064513,0.3870967741935484
17,ref-sifre-n.5.1.42-ref-sifre-n.5.1.52,ref-y.01.02.1.00.90-ref-y.01.02.1.00.102,10385,10445,1535,1545,ref-sifre-n.5.1.42,ref-sifre-n.5.1.52,191295,191361,30100,30112,ref-y.1.2.1..90,ref-y.1.2.1..102,לעשות כל גרנו תרומה רשאי ובלבד שישייר מקצת וכל תרומה לכל ,לעשות כל כריו תרומה אינו עושה דתנינן תמן האומר כל גרני תרומה וכל ,11,13,17,47,0.4461538461538462,0.3287671232876712,0.38461538461538464
18,ref-sifre-n.5.1.149-ref-sifre-n.5.1.155,ref-y.01.02.5.00.1090-ref-y.01.02.5.00.1096,10924,10959,1600,1606,ref-sifre-n.5.1.149,ref-sifre-n.5.1.155,247982,248017,39126,39132,ref-y.1.2.5..1090,ref-y.1.2.5..1096,ראשית בכורי אדמתך תביא בית ה' אלהיך ,ראשית בכורי אדמתך תביא בית ה' אלהיך ,7,7,18,147,0.0,0.0,0.0
19,ref-sifre-n.6.1.67-ref-sifre-n.6.1.73,ref-y.03.05.8.00.2073-ref-y.03.05.8.00.2079,11405,11444,1660,1666,ref-sifre-n.6.1.67,ref-sifre-n.6.1.73,2624191,2624232,398870,398876,ref-y.3.5.8..2073,ref-y.3.5.8..2079,ובשנה הרביעית יהיה כל פריו קדש הלולים ,ובשנה הרביעית יהיה כל פריו קודש הילולים ,7,7,19,1691,0.05,0.050000000000000044,0.05
20,ref-sifre-n.6.1.361-ref-sifre-n.6.1.367,ref-y.01.08.5.00.1358-ref-y.01.08.5.00.1364,12872,12912,1907,1912,ref-sifre-n.6.1.361,ref-sifre-n.6.1.367,734863,734903,112349,112354,ref-y.1.8.5..1358,ref-y.1.8.5..1364,ובשנה החמישית תאכלו את פריו להוסיף לכם ,ובשנה החמישית תאכלו את פריו להוסיף לכם ,7,7,20,251,0.0,0.0,0.0
21,ref-sifre-n.6.1.361-ref-sifre-n.6.1.368,ref-y.01.10.1.00.73-ref-y.01.10.1.00.80,12872,12919,1907,1913,ref-sifre-n.6.1.361,ref-sifre-n.6.1.368,795684,795731,121220,121226,ref-y.1.10.1..73,ref-y.1.10.1..80,ובשנה החמישית תאכלו את פריו להוסיף לכם תבואתו ,ובשנה החמישית תאכלו את פריו להוסיף לכם תבואתו ,8,8,21,317,0.0,0.0,0.0
22,ref-sifre-n.7.1.128-ref-sifre-n.7.1.135,ref-y.02.11.3.00.766-ref-y.02.11.3.00.772,14275,14319,2097,2102,ref-sifre-n.7.1.128,ref-sifre-n.7.1.135,1903598,1903639,290847,290852,ref-y.2.11.3..766,ref-y.2.11.3..772,ונדוהו ומת בנדויו וסקלו בית דין את ארונו ,נידוהו ומת בנידויו וסקלו בית דין ארונו ,8,7,22,902,0.14634146341463414,0.13953488372093026,0.0975609756097561
23,ref-sifre-n.7.2.15-ref-sifre-n.7.2.26,ref-y.03.01.10.00.1698-ref-y.03.01.10.00.1710,14778,14839,2179,2188,ref-sifre-n.7.2.15,ref-sifre-n.7.2.26,2126684,2126752,324361,324372,ref-y.3.1.10..1698,ref-y.3.1.10..1710,כשבא איסור הקל על איסור הקלה אסר את אוסרו כשבא איסור חמור ,שבא איסור הקל על איסורה הקלה אסר את אוסריו כיון שבא איסור החמור ,12,13,23,1196,0.125,0.12307692307692308,0.109375
24,ref-sifre-n.7.2.61-ref-sifre-n.7.2.82,ref-y.03.01.10.00.1698-ref-y.03.01.10.00.1718,15002,15116,2203,2222,ref-sifre-n.7.2.61,ref-sifre-n.7.2.82,2126684,2126797,324361,324379,ref-y.3.1.10..1698,ref-y.3.1.10..1718,שאין האוסר אוסר כל ימיו כשבא איסור הקל על איסור הקלה אסר את אוסריו מקום שהאוסר אוסר כל ימיו כשבא איסור חמור ,שבא איסור הקל על איסורה הקלה אסר את אוסריו כיון שבא איסור החמור על איסורה החמורה אינו דין שנאסור את אוסריו ,22,21,24,1197,0.6203703703703703,0.17796610169491522,0.37037037037037035
26,ref-sifre-n.7.3.69-ref-sifre-n.7.3.79,ref-y.03.05.1.00.1146-ref-y.03.05.1.00.1159,15579,15641,2290,2299,ref-sifre-n.7.3.69,ref-sifre-n.7.3.79,2537407,2537482,385431,385444,ref-y.3.5.1..1146,ref-y.3.5.1..1159,שיעור סתירה תלמוד לומר ונסתרה והיא נטמאה סתירה כדי טומאה כדי ,לשעורין כהדא דתני ונסתרה והיא נטמאה כמה היא סתירה כדי טומאה כמה היא כדי ,11,14,26,1529,0.4444444444444444,0.31645569620253167,0.3472222222222222
27,ref-sifre-n.7.3.94-ref-sifre-n.7.3.112,ref-y.03.05.1.00.1186-ref-y.03.05.1.00.1202,15712,15805,2307,2319,ref-sifre-n.7.3.94,ref-sifre-n.7.3.112,2537609,2537693,385462,385473,ref-y.3.5.1..1186,ref-y.3.5.1..1202,כדי לשתותו בן עזאי אומר כדי לצלות ביצה ר' עקיבא אומר כדי לגמותה רבי יהודה בן בתירא אומר כדי ,כדי לשתותו רבי עקיבה אומר כדי גילגל ביצה רבי יודה בן בתירה אומר כדי לגימת שלש ביצים ,19,17,27,1530,0.532608695652174,0.27450980392156865,0.358695652173913
28,ref-sifre-n.7.3.191-ref-sifre-n.7.3.197,ref-y.03.05.1.00.2-ref-y.03.05.1.00.8,16185,16218,2384,2389,ref-sifre-n.7.3.191,ref-sifre-n.7.3.197,2531780,2531813,384556,384561,ref-y.3.5.1..2,ref-y.3.5.1..8,ועבר עליו רוח קנאה וקנא את אשתו ,ועבר עליו רוח קנאה וקנא את אשתו ,7,7,28,1517,0.0,0.0,0.0
29,ref-sifre-n.7.3.211-ref-sifre-n.7.3.220,ref-y.03.04.7.00.2796-ref-y.03.04.7.00.2805,16283,16341,2396,2405,ref-sifre-n.7.3.211,ref-sifre-n.7.3.220,2511263,2511314,381461,381470,ref-y.3.4.7..2796,ref-y.3.4.7..2805,נטמאה נטמאה שלשה פעמים אלא טמאה לבעל וטמאה לבועל וטמאה ,טמא טומאת שבעה ואחד טמא טומאת טמיאי ערב שלשה טמאים ,10,10,29,1497,0.6,0.34375,0.4727272727272727
30,ref-sifre-n.7.3.298-ref-sifre-n.7.3.307,ref-y.03.05.1.00.981-ref-y.03.05.1.00.988,16740,16787,2466,2473,ref-sifre-n.7.3.298,ref-sifre-n.7.3.307,2536602,2536635,385312,385319,ref-y.3.5.1..981,ref-y.3.5.1..988,ומה כאן רשות היחיד אף להלן רשות היחיד מה כאן ,"מה כאן רה""י אף להלן רה""י ומה כאן ",10,8,30,1528,0.35555555555555557,0.34042553191489366,0.3333333333333333
31,ref-sifre-n.7.3.322-ref-sifre-n.7.3.339,ref-y.02.02.3.00.1439-ref-y.02.02.3.00.1452,16850,16943,2480,2491,ref-sifre-n.7.3.322,ref-sifre-n.7.3.339,1128129,1128201,170648,170658,ref-y.2.2.3..1439,ref-y.2.2.3..1452,ספק טומאה ברשות היחיד טמא ספק טומאה ברשות הרבים ספיקו טהור את שיש בו דעת לישאל ספיקו טמא ,ספק ניטמאת מבעוד יום ספק ניטמאת משחשיכה אבל אם היתה ספק טהורה ספק טמאה ,18,14,31,428,0.6292134831460674,0.3157894736842105,0.5056179775280899
32,ref-sifre-n.7.3.322-ref-sifre-n.7.3.339,ref-y.03.04.8.00.747-ref-y.03.04.8.00.765,16850,16943,2480,2491,ref-sifre-n.7.3.322,ref-sifre-n.7.3.339,2517478,2517565,382385,382399,ref-y.3.4.8..747,ref-y.3.4.8..765,ספק טומאה ברשות היחיד טמא ספק טומאה ברשות הרבים ספיקו טהור את שיש בו דעת לישאל ספיקו טמא ,בספק הדא היא דתני רבי חייה ספק נזיר טמא ספק נזיר טהור אבל נזיר ודאי היה ספק מצורע טמא ,18,19,32,1514,0.651685393258427,0.33333333333333337,0.4606741573033708
33,ref-sifre-n.7.3.322-ref-sifre-n.7.3.339,ref-y.03.05.5.00.879-ref-y.03.05.5.00.895,16850,16943,2480,2491,ref-sifre-n.7.3.322,ref-sifre-n.7.3.339,2587374,2587458,393206,393220,ref-y.3.5.5..879,ref-y.3.5.5..895,ספק טומאה ברשות היחיד טמא ספק טומאה ברשות הרבים ספיקו טהור את שיש בו דעת לישאל ספיקו טמא ,ספיקן לטמא את אחרים טמא אף המשקין ספיקן לטמא את אחרים טמא טהור אף השיני ספיקו לטמא ,18,17,33,1587,0.6067415730337079,0.39252336448598135,0.4044943820224719
34,ref-sifre-n.7.3.324-ref-sifre-n.7.3.332,ref-y.03.02.1.00.3689-ref-y.03.02.1.00.3698,16860,16912,2482,2488,ref-sifre-n.7.3.324,ref-sifre-n.7.3.332,2210329,2210392,336610,336618,ref-y.3.2.1..3689,ref-y.3.2.1..3698,ברשות היחיד טמא ספק טומאה ברשות הרבים ספיקו טהור ,ספיקו טמא פירש לרשות הרבים ונגע ספיקו טהור חזר לרשות היחיד ,9,11,34,1231,0.6779661016949152,0.3384615384615385,0.4915254237288136
36,ref-sifre-n.7.3.324-ref-sifre-n.7.3.332,ref-y.03.02.1.00.3752-ref-y.03.02.1.00.3764,16860,16912,2482,2488,ref-sifre-n.7.3.324,ref-sifre-n.7.3.332,2210663,2210733,336659,336669,ref-y.3.2.1..3752,ref-y.3.2.1..3764,ברשות היחיד טמא ספק טומאה ברשות הרבים ספיקו טהור ,לרשות היחיד ונגע בו ספיקו טמא חזר לרשות הרבים ונגע בו ספיקו טהור ,9,13,36,1233,0.36923076923076925,0.34782608695652173,0.35384615384615387
37,ref-sifre-n.7.3.410-ref-sifre-n.7.3.418,ref-y.03.05.1.00.981-ref-y.03.05.1.00.987,17286,17329,2550,2556,ref-sifre-n.7.3.410,ref-sifre-n.7.3.418,2536602,2536631,385312,385318,ref-y.3.5.1..981,ref-y.3.5.1..987,ומה כאן רשות היחיד אף להלן רשות היחיד מה ,"מה כאן רה""י אף להלן רה""י ומה ",9,7,37,1527,0.3902439024390244,0.37209302325581395,0.36585365853658536
38,ref-sifre-n.7.3.434-ref-sifre-n.7.3.451,ref-y.02.02.3.00.1439-ref-y.02.02.3.00.1452,17396,17489,2564,2575,ref-sifre-n.7.3.434,ref-sifre-n.7.3.451,1128129,1128201,170648,170658,ref-y.2.2.3..1439,ref-y.2.2.3..1452,ספק טומאה ברשות היחיד טמא ספק טומאה ברשות הרבים םפיקו טהור את שיש בו דעת לישאל ספיקו טמא ,ספק ניטמאת מבעוד יום ספק ניטמאת משחשיכה אבל אם היתה ספק טהורה ספק טמאה ,18,14,38,429,0.6292134831460674,0.3157894736842105,0.5168539325842697
39,ref-sifre-n.7.3.434-ref-sifre-n.7.3.451,ref-y.03.05.5.00.879-ref-y.03.05.5.00.895,17396,17489,2564,2575,ref-sifre-n.7.3.434,ref-sifre-n.7.3.451,2587374,2587458,393206,393220,ref-y.3.5.5..879,ref-y.3.5.5..895,ספק טומאה ברשות היחיד טמא ספק טומאה ברשות הרבים םפיקו טהור את שיש בו דעת לישאל ספיקו טמא ,ספיקן לטמא את אחרים טמא אף המשקין ספיקן לטמא את אחרים טמא טהור אף השיני ספיקו לטמא ,18,17,39,1588,0.6179775280898876,0.37735849056603776,0.4044943820224719
40,ref-sifre-n.8.1.29-ref-sifre-n.8.1.49,ref-y.03.05.1.00.1770-ref-y.03.05.1.00.1794,17663,17776,2604,2622,ref-sifre-n.8.1.29,ref-sifre-n.8.1.49,2540591,2540713,385895,385909,ref-y.3.5.1..1770,ref-y.3.5.1..1794,בעלה נאמן עליה מקל וחומר ומה נדה שחיבים על ביאתה כרת בעלה נאמן עליה סוטה שאין חיבים על ביאתה כרת אינו דין שיהא ב,בעלה נאמן עליה מקל וחומר ומה אם הנדה שחייבין עליה כרת הרי הוא נאמן עליה זו שאין חייבין עליה כרת אינו דין שיהא נאמן עליה ,24,25,40,1531,0.2916666666666667,0.20155038759689925,0.20833333333333334
41,ref-sifre-n.8.1.64-ref-sifre-n.8.1.77,ref-y.03.05.1.00.1770-ref-y.03.05.1.00.1795,17833,17891,2633,2640,ref-sifre-n.8.1.64,ref-sifre-n.8.1.77,2540591,2540732,385895,385910,ref-y.3.5.1..1770,ref-y.3.5.1..1795,כרת לא יהא בעלה נאמן עליה דבר אחר אמרו לו לא אם אמרת בנדה ,בעלה נאמן עליה מקל וחומר ומה אם הנדה שחייבין עליה כרת הרי הוא נאמן עליה זו שאין חייבין עליה כרת אינו דין שיהא נאמן עליה אמרו לו לא אם אמרת ,14,30,41,1532,0.7050359712230215,0.5827338129496402,0.6690647482014388
42,ref-sifre-n.8.1.319-ref-sifre-n.8.1.333,ref-y.03.05.3.00.896-ref-y.03.05.3.00.916,19105,19190,2848,2861,ref-sifre-n.8.1.319,ref-sifre-n.8.1.333,2569232,2569338,390454,390470,ref-y.3.5.3..896,ref-y.3.5.3..916,מנחת זכרון שומע אני זכות וחובה תלמוד לומר מזכרת עון כל הזכרונות שבתורה לטובה וזו ,מנחת זכרון יש לה זכות מזכרת עון אין לה זכות תני רבי טרפון אומר כל הזכרונות שנאמרו בתורה לטובה חוץ מזו ,15,21,42,1574,0.45098039215686275,0.2571428571428571,0.4019607843137255
43,ref-sifre-n.8.1.352-ref-sifre-n.8.1.366,ref-y.03.05.3.00.896-ref-y.03.05.3.00.905,19282,19359,2876,2885,ref-sifre-n.8.1.352,ref-sifre-n.8.1.366,2569232,2569275,390454,390461,ref-y.3.5.3..896,ref-y.3.5.3..905,מזכרת עון מזכרת זכות מנין תלמוד לומר מנחת זכרון מכל מקום ר' ישמעאל אומר מנחת ,מנחת זכרון יש לה זכות מזכרת עון אין לה זכות ,15,10,43,1573,0.6753246753246753,0.4683544303797469,0.6493506493506493
45,ref-sifre-n.8.1.396-ref-sifre-n.8.1.408,ref-y.03.05.3.00.882-ref-y.03.05.3.00.890,19501,19562,2908,2917,ref-sifre-n.8.1.396,ref-sifre-n.8.1.408,2569160,2569211,390444,390451,ref-y.3.5.3..882,ref-y.3.5.3..890,מדת טובה אם מדת פורענות מעטה הרי היא מזכרת עון מדה טובה מרובה ,מידת הפורענות מעוטה הרי היא מזכרת מידת הטוב מרובה ,13,9,45,1571,0.3387096774193548,0.25,0.27419354838709675
46,ref-sifre-n.8.1.475-ref-sifre-n.8.1.480,ref-y.03.05.4.00.189-ref-y.03.05.4.00.194,19880,19912,2978,2983,ref-sifre-n.8.1.475,ref-sifre-n.8.1.480,2579145,2579185,392011,392016,ref-y.3.5.4..189,ref-y.3.5.4..194,שנאמר ונקתה ונזרעה זרע מה זרע ,שנאמר ונקתה ונזרעה זרע הראויה להזריע ,6,6,46,1583,0.21621621621621623,0.23684210526315785,0.21621621621621623
47,ref-sifre-n.10.1.196-ref-sifre-n.10.1.205,ref-y.01.02.1.00.2525-ref-y.01.02.1.00.2534,21749,21797,3269,3278,ref-sifre-n.10.1.196,ref-sifre-n.10.1.205,203767,203820,32077,32086,ref-y.1.2.1..2525,ref-y.1.2.1..2534,נאמר כאן עפר ונאמר להלן עפר מה עפר האמורה להלן ,נאמר כאן רדיפה ונאמר להלן רדיפה מה רדיפה שנאמר להלן ,10,10,47,50,0.3076923076923077,0.2321428571428571,0.2692307692307692
48,ref-sifre-n.10.1.196-ref-sifre-n.10.1.205,ref-y.01.04.8.00.59-ref-y.01.04.8.00.71,21749,21797,3269,3278,ref-sifre-n.10.1.196,ref-sifre-n.10.1.205,408174,408232,63596,63608,ref-y.1.4.8..59,ref-y.1.4.8..71,נאמר כאן עפר ונאמר להלן עפר מה עפר האמורה להלן ,נאמר כאן פן תקדש ונאמר להלן פן תוקדש בו מה פן האמור להלן ,10,13,48,154,0.3684210526315789,0.375,0.2982456140350877
49,ref-sifre-n.10.1.196-ref-sifre-n.10.1.205,ref-y.01.04.8.00.83-ref-y.01.04.8.00.97,21749,21797,3269,3278,ref-sifre-n.10.1.196,ref-sifre-n.10.1.205,408292,408365,63618,63631,ref-y.1.4.8..83,ref-y.1.4.8..97,נאמר כאן עפר ונאמר להלן עפר מה עפר האמורה להלן ,נאמר כאן פן תקדש ונאמר להלן ולא יהיה קדש מבני ישראל מה קדש שנאמר להלן ,10,15,49,177,0.5142857142857142,0.48051948051948057,0.4714285714285714
50,ref-sifre-n.10.1.196-ref-sifre-n.10.1.205,ref-y.01.09.2.00.858-ref-y.01.09.2.00.869,21749,21797,3269,3278,ref-sifre-n.10.1.196,ref-sifre-n.10.1.205,767616,767671,117130,117141,ref-y.1.9.2..858,ref-y.1.9.2..869,נאמר כאן עפר ונאמר להלן עפר מה עפר האמורה להלן ,נאמר כאן חלה ונאמר להלן חלת לחם שמן מה חלה שנאמר להלן ,10,12,50,283,0.3888888888888889,0.421875,0.35185185185185186
51,ref-sifre-n.10.1.196-ref-sifre-n.10.1.205,ref-y.02.01.7.00.2621-ref-y.02.01.7.00.2635,21749,21797,3269,3278,ref-sifre-n.10.1.196,ref-sifre-n.10.1.205,981797,981869,148934,148948,ref-y.2.1.7..2621,ref-y.2.1.7..2635,נאמר כאן עפר ונאמר להלן עפר מה עפר האמורה להלן ,נאמר כאן דודתו ונאמר להלן או דודו או בן דודו יגאלנו מה דודו שנאמר להלן ,10,15,51,395,0.5352112676056338,0.5609756097560976,0.5070422535211268
52,ref-sifre-n.10.1.196-ref-sifre-n.10.1.205,ref-y.02.02.4.00.47-ref-y.02.02.4.00.58,21749,21797,3269,3278,ref-sifre-n.10.1.196,ref-sifre-n.10.1.205,1135952,1136011,171844,171855,ref-y.2.2.4..47,ref-y.2.2.4..58,נאמר כאן עפר ונאמר להלן עפר מה עפר האמורה להלן ,נאמר כאן מקום ונא' להלן ושמתי לך מקום מה מקום שנאמר להלן ,10,12,52,432,0.47368421052631576,0.49275362318840576,0.42105263157894735
53,ref-sifre-n.10.1.196-ref-sifre-n.10.1.205,ref-y.02.03.5.00.39-ref-y.02.03.5.00.51,21749,21797,3269,3278,ref-sifre-n.10.1.196,ref-sifre-n.10.1.205,1265252,1265323,191225,191237,ref-y.2.3.5..39,ref-y.2.3.5..51,נאמר כאן עפר ונאמר להלן עפר מה עפר האמורה להלן ,נאמר כאן בין הערבים ונאמר להלן בין הערבים מה בין הערבים שנאמר להלן ,10,13,53,469,0.4626865671641791,0.3943661971830986,0.3880597014925373
54,ref-sifre-n.10.1.196-ref-sifre-n.10.1.205,ref-y.02.04.1.00.51-ref-y.02.04.1.00.60,21749,21797,3269,3278,ref-sifre-n.10.1.196,ref-sifre-n.10.1.205,1356161,1356211,205101,205110,ref-y.2.4.1..51,ref-y.2.4.1..60,נאמר כאן עפר ונאמר להלן עפר מה עפר האמורה להלן ,נאמר כאן חדשי ונאמר להלן חדשי מה חדשי שנאמר להלן ,10,10,54,519,0.32653061224489793,0.42622950819672134,0.2857142857142857
55,ref-sifre-n.10.1.196-ref-sifre-n.10.1.205,ref-y.02.04.1.00.111-ref-y.02.04.1.00.120,21749,21797,3269,3278,ref-sifre-n.10.1.196,ref-sifre-n.10.1.205,1356464,1356514,205154,205163,ref-y.2.4.1..111,ref-y.2.4.1..120,נאמר כאן עפר ונאמר להלן עפר מה עפר האמורה להלן ,נאמר כאן חדשי ונאמר להלן חדשי מה חדשי שנאמר להלן ,10,10,55,541,0.32653061224489793,0.42622950819672134,0.2857142857142857
