,baseOrig,compOrig,baseCharStart,baseCharEnd,baseWdStart,baseWdEnd,baseRefStart,baseRefEnd,compCharStart,compCharEnd,compWdStart,compWdEnd,compRefStart,compRefEnd,baseStr,compStr,bRange,cRange,baseOrder,compOrder,dam-lev,jac
11,ref-bible.0105.26.13.15-ref-bible.0105.26.14.7,ref-m.1.8.5.11.1-ref-m.1.8.5.11.24,391354,391439,65476,65491,ref-bible.105.26.13.15,ref-bible.105.26.14.7,107517,107641,16531,16551,ref-m.1.8.5.11.1,ref-m.1.8.5.11.24,ככל מצותך אשר צויתני לא עברתי ממצותיך ולא שכחתי לא אכלתי באני ממנו ולא בערתי ממנו ,ככל מצותך אשר צויתני הא אם הקדים מעשר שני לראשון אינו יכול להתודות לא עברתי ממצותך לא הפרשתי ממין על שאינו מינו ולא מן ,16,24,256,11,0.5630252100840336,0.6
12,ref-bible.0105.26.13.19-ref-bible.0105.26.14.12,ref-m.1.8.5.11.43-ref-m.1.8.5.12.26,391376,391465,65480,65496,ref-bible.105.26.13.19,ref-bible.105.26.14.12,107732,107916,16570,16601,ref-m.1.8.5.11.43,ref-m.1.8.5.12.26,לא עברתי ממצותיך ולא שכחתי לא אכלתי באני ממנו ולא בערתי ממנו בטמא ולא נתתי ממנו למת ,ולא שכחתי לא שכחתי מלברכך ומלהזכיר שמך עליו לא אכלתי באוני ממנו הא אם אכלו באנינה אינו יכול להתודות ולא בערתי ממנו בטמא הא אם הפרישו בטומאה אינו יכול להתודות ולא נתתי ממנו למת ,17,34,258,12,0.5852272727272727,0.55
14,ref-bible.0105.26.14.9-ref-bible.0105.26.15.4,ref-m.1.8.5.12.33-ref-m.1.8.5.13.4,391446,391539,65493,65508,ref-bible.105.26.14.9,ref-bible.105.26.15.4,107951,108086,16608,16629,ref-m.1.8.5.12.33,ref-m.1.8.5.13.4,ולא נתתי ממנו למת שמעתי בקול יהוה אלהי עשיתי ככל אשר צויתני השקיפה ממעון קדשך מן השמים ,ולא נתתיו לאוננים אחרים שמעתי בקול ה' אלהי הבאתיו לבית הבחירה עשיתי ככל אשר צויתני שמחתי ושמחתי בו השקיפה ממעון קדשך מן השמים ,17,23,263,14,0.38095238095238093,0.38095238095238093
15,ref-bible.0208.7.23.9-ref-bible.0208.7.23.22,ref-m.1.8.5.12.37-ref-m.1.8.5.12.47,881829,881907,149822,149835,ref-bible.208.7.23.9,ref-bible.208.7.23.22,107977,108039,16612,16622,ref-m.1.8.5.12.37,ref-m.1.8.5.12.47,שמעו בקולי והייתי לכם לאלהים ואתם תהיו לי לעם והלכתם בכל הדרך אשר אצוה ,שמעתי בקול ה' אלהי הבאתיו לבית הבחירה עשיתי ככל אשר צויתני ,14,11,325,15,0.6056338028169014,0.7777777777777778
16,ref-bible.0105.26.15.1-ref-bible.0105.26.15.15,ref-m.1.8.5.13.15-ref-m.1.8.5.13.31,391510,391586,65505,65516,ref-bible.105.26.15.1,ref-bible.105.26.15.15,108133,108224,16639,16652,ref-m.1.8.5.13.15,ref-m.1.8.5.13.31,השקיפה ממעון קדשך מן השמים וברך את עמך את ישראל ואת האדמה אשר נתתה לנו ,השקיפה ממעון קדשך מן השמים וברך את עמך את ישראל בבנים ובבנות ואת האדמה אשר נתתה לנו ,15,17,264,16,0.15476190476190477,0.1428571428571429
17,ref-bible.0313.6.25.3-ref-bible.0313.6.25.14,ref-m.1.8.5.13.18-ref-m.1.8.5.13.31,1526996,1527062,262096,262106,ref-bible.313.6.25.3,ref-bible.313.6.25.14,108153,108224,16642,16652,ref-m.1.8.5.13.18,ref-m.1.8.5.13.31,מן השמים וסלחת לחטאת עמך ישראל והשיבותם אל האדמה אשר נתתה להם ,מן השמים וברך את עמך את ישראל בבנים ובבנות ואת האדמה אשר נתתה לנו ,12,14,517,17,0.3484848484848485,0.5625
18,ref-bible.0102.23.15.20-ref-bible.0102.23.16.7,ref-m.1.9.4.10.28-ref-m.1.9.4.10.37,151200,151247,26665,26673,ref-bible.102.23.15.20,ref-bible.102.23.16.7,115290,115348,17735,17744,ref-m.1.9.4.10.28,ref-m.1.9.4.10.37,פני ריקם וחג הקציר בכורי מעשיך אשר תזרע בשדה ,מפני הכתוב שבתורה וחג הקציר בכורי מעשיך אשר תזרע בשדה ,9,10,44,18,0.24074074074074073,0.2727272727272727
19,ref-bible.0102.23.15.20-ref-bible.0102.23.16.7,ref-m.1.11.1.3.34-ref-m.1.11.1.3.43,151200,151247,26665,26673,ref-bible.102.23.15.20,ref-bible.102.23.16.7,121894,121952,18733,18742,ref-m.1.11.1.3.34,ref-m.1.11.1.3.43,פני ריקם וחג הקציר בכורי מעשיך אשר תזרע בשדה ,מפני הכתוב שבתורה וחג הקציר בכורי מעשיך אשר תזרע בשדה ,9,10,45,19,0.24074074074074073,0.2727272727272727
20,ref-bible.0220.2.4.1-ref-bible.0220.2.4.17,ref-m.1.11.1.4.36-ref-m.1.11.1.5.10,1133960,1134039,191817,191832,ref-bible.220.2.4.1,ref-bible.220.2.4.17,122149,122250,18776,18791,ref-m.1.11.1.4.36,ref-m.1.11.1.5.10,ואמר מה אלה באים לעשות ויאמר לאמר אלה הקרנות אשר זרו את יהודה כפי איש לא נשא ,אומר אלהי אבותיכם ואם היתה אמו מישראל אומר אלהי אבותינו רבי אליעזר בן יעקב אומר אשה בת גרים לא תנשא ,17,20,384,20,0.58,0.8
21,ref-bible.0311.1.2.12-ref-bible.0311.1.3.1,ref-m.1.11.1.9.6-ref-m.1.11.1.9.24,1424833,1424898,244796,244807,ref-bible.311.1.2.12,ref-bible.311.1.3.1,123011,123118,18911,18929,ref-m.1.11.1.9.6,ref-m.1.11.1.9.24,ויביאם ארץ שנער בית אלהיו ואת הכלים הביא בית אוצר אלהיו ויאמר ,שיביא להר הבית שנאמר ראשית בכורי אדמתך תביא בית ה' אלהיך מלמד שחייב באחריותם עד שיביא להר הבית הרי ,12,19,464,21,0.6565656565656566,0.9565217391304348
22,ref-bible.0102.23.19.1-ref-bible.0102.23.19.5,ref-m.1.11.1.9.10-ref-m.1.11.1.9.14,151392,151418,26704,26708,ref-bible.102.23.19.1,ref-bible.102.23.19.5,123036,123062,18915,18919,ref-m.1.11.1.9.10,ref-m.1.11.1.9.14,ראשית בכורי אדמתך תביא בית ,ראשית בכורי אדמתך תביא בית ,5,5,46,22,0.0,0.0
23,ref-bible.0102.34.26.1-ref-bible.0102.34.26.5,ref-m.1.11.1.9.10-ref-m.1.11.1.9.14,176605,176631,30921,30925,ref-bible.102.34.26.1,ref-bible.102.34.26.5,123036,123062,18915,18919,ref-m.1.11.1.9.10,ref-m.1.11.1.9.14,ראשית בכורי אדמתך תביא בית ,ראשית בכורי אדמתך תביא בית ,5,5,62,23,0.0,0.0
24,ref-bible.0104.32.19.5-ref-bible.0104.32.19.13,ref-m.1.11.1.10.16-ref-m.1.11.1.10.26,328349,328399,55040,55048,ref-bible.104.32.19.5,ref-bible.104.32.19.13,123275,123338,18955,18962,ref-m.1.11.1.10.16,ref-m.1.11.1.10.26,מעבר לירדן והלאה כי באה נחלתנו אלינו מעבר הירדן ,מעבר הירדן רבי יוסי הגלילי אומר אין מביאין בכורים מעבר הירדן ,9,11,202,24,0.5245901639344263,0.8181818181818181
25,ref-bible.0301.30.2.1-ref-bible.0301.30.2.8,ref-m.1.11.3.4.27-ref-m.1.11.3.4.34,1170730,1170769,198310,198317,ref-bible.301.30.2.1,ref-bible.301.30.2.8,126366,126404,19414,19421,ref-m.1.11.3.4.27,ref-m.1.11.3.4.34,ארוממך יהוה כי דליתני ולא שמחת איבי לי ,ארוממך ה' כי דליתני ולא שמחת אויבי לי ,8,8,396,25,0.10256410256410256,0.16666666666666663
27,ref-bible.0102.40.18.2-ref-bible.0102.40.19.10,ref-m.1.11.4.3.38-ref-m.1.11.4.4.20,190491,190618,33143,33160,ref-bible.102.40.18.2,ref-bible.102.40.19.10,128164,128296,19693,19713,ref-m.1.11.4.3.38,ref-m.1.11.4.4.20,משה את המשכן ויתן את אדניו וישם את קרשיו ויתן את בריחיו ויקם את עמודיו ויפרש את האהל על המשכן וישם את מכסה האהל עליו ,כנשים כיצד שוה לאנשים ולנשים חייבים על מכתו ועל קללתו כאנשים וכנשים וההורגו שוגג גולה ומזיד נהרג כאנשים ונשים ויושבת עליו ,25,21,64,27,0.7295081967213115,0.9230769230769231
28,ref-bible.0207.2.4.7-ref-bible.0207.2.4.21,ref-m.2.1.6.4.30-ref-m.2.1.6.4.44,780510,780594,131568,131582,ref-bible.207.2.4.7,ref-bible.207.2.4.21,135955,136039,20901,20915,ref-m.2.1.6.4.30,ref-m.2.1.6.4.44,וכתתו חרבותם לאתים וחניתותיהם למזמרות לא ישא גוי אל גוי חרב ולא ילמדו עוד מלחמה ,וכתתו חרבותם לאתים וחניתותיהם למזמרות לא ישא גוי אל גוי חרב ולא ילמדו עוד מלחמה ,15,15,306,28,0.0,0.0
29,ref-bible.0215.4.3.10-ref-bible.0215.4.3.24,ref-m.2.1.6.4.30-ref-m.2.1.6.4.44,1118017,1118103,189040,189054,ref-bible.215.4.3.10,ref-bible.215.4.3.24,135955,136039,20901,20915,ref-m.2.1.6.4.30,ref-m.2.1.6.4.44,וכתתו חרבתיהם לאתים וחניתתיהם למזמרות לא ישאו גוי אל גוי חרב ולא ילמדון עוד מלחמה ,וכתתו חרבותם לאתים וחניתותיהם למזמרות לא ישא גוי אל גוי חרב ולא ילמדו עוד מלחמה ,15,15,381,29,0.07317073170731707,0.15384615384615385
30,ref-bible.0207.30.14.6-ref-bible.0207.30.14.17,ref-m.2.1.8.7.36-ref-m.2.1.8.7.51,816312,816373,138057,138068,ref-bible.207.30.14.6,ref-bible.207.30.14.17,139840,139919,21519,21532,ref-m.2.1.8.7.36,ref-m.2.1.8.7.51,לא יחמל ולא ימצא במכתתו חרש לחתות אש מיקוד ולחשף מים מגבא ,ולא ימצא במכתתו חרס לחתות אש מיקוד אמר לו רבי יוסי משם ראיה ולחשוף מים מגבא ,12,16,313,30,0.4605263157894737,0.5
31,ref-bible.0207.30.22.10-ref-bible.0207.30.22.14,ref-m.2.1.9.1.11-ref-m.2.1.9.1.15,816966,816986,138178,138182,ref-bible.207.30.22.10,ref-bible.207.30.22.14,139981,140001,21541,21545,ref-m.2.1.9.1.11,ref-m.2.1.9.1.15,תזרם כמו דוה צא תאמר ,תזרם כמו דוה צא תאמר ,5,5,314,31,0.0,0.0
32,ref-bible.0207.61.11.1-ref-bible.0207.61.11.7,ref-m.2.1.9.2.28-ref-m.2.1.9.2.34,860415,860454,146055,146061,ref-bible.207.61.11.1,ref-bible.207.61.11.7,140212,140251,21581,21587,ref-m.2.1.9.2.28,ref-m.2.1.9.2.34,כי כארץ תוציא צמחה וכגנה זרועיה תצמיח ,כי כארץ תוציא צמחה וכגנה זרועיה תצמיח ,7,7,322,32,0.0,0.0
33,ref-bible.0207.1.18.7-ref-bible.0207.1.18.11,ref-m.2.1.9.3.39-ref-m.2.1.9.3.43,779451,779482,131383,131387,ref-bible.207.1.18.7,ref-bible.207.1.18.11,140508,140539,21625,21629,ref-m.2.1.9.3.39,ref-m.2.1.9.3.43,יהיו חטאיכם כשנים כשלג ילבינו ,יהיו חטאיכם כשנים כשלג ילבינו ,5,5,304,33,0.0,0.0
34,ref-bible.0105.13.18.1-ref-bible.0105.13.18.6,ref-m.2.1.9.6.37-ref-m.2.1.9.6.42,369484,369514,61721,61726,ref-bible.105.13.18.1,ref-bible.105.13.18.6,141109,141137,21715,21720,ref-m.2.1.9.6.37,ref-m.2.1.9.6.42,ולא ידבק בידך מאומה מן החרם ,לא ידבק בידך מאומה מן החרם ,6,6,219,34,0.03571428571428571,0.16666666666666663
35,ref-bible.0201.12.9.1-ref-bible.0201.12.10.4,ref-m.2.1.19.4.6-ref-m.2.1.19.4.25,437928,437989,73111,73123,ref-bible.201.12.9.1,ref-bible.201.12.10.4,152667,152768,23477,23493,ref-m.2.1.19.4.6,ref-m.2.1.19.4.25,מלך יריחו אחד מלך העי אשר מצד בית אל אחד מלך ירושלם אחד מלך ,אחד למול אחר השבת ואחד למול בשבת ושכח ומל את של אחר השבת בשבת חייב אחד למול בערב שבת ואחד ,14,20,272,35,0.6666666666666666,0.875
36,ref-bible.0312.24.10.4-ref-bible.0312.24.12.6,ref-m.2.1.19.5.3-ref-m.2.1.19.5.9,1505206,1505277,258624,258634,ref-bible.312.24.10.4,ref-bible.312.24.12.6,152859,152904,23505,23511,ref-m.2.1.19.5.3,ref-m.2.1.19.5.9,השמיני לישוע התשעי לשכניהו העשרי לאלישיב עשתי עשר ליקים שנים עשר ,לשמונה לתשעה ולעשרה ולאחד עשר ולשנים עשר ,11,7,481,36,0.5538461538461539,0.75
37,ref-bible.0312.24.15.5-ref-bible.0312.24.17.6,ref-m.2.1.19.5.3-ref-m.2.1.19.5.9,1505363,1505444,258651,258663,ref-bible.312.24.15.5,ref-bible.312.24.17.6,152859,152904,23505,23511,ref-m.2.1.19.5.3,ref-m.2.1.19.5.9,שמונה עשר לפתחיה תשעה עשר ליחזקאל העשרים ליכין אחד ועשרים לגמול שנים ועשרים ,לשמונה לתשעה ולעשרה ולאחד עשר ולשנים עשר ,13,7,487,37,0.5394736842105263,0.75
38,ref-bible.0312.25.26.1-ref-bible.0312.25.29.2,ref-m.2.1.19.5.4-ref-m.2.1.19.5.9,1507546,1507676,258968,258980,ref-bible.312.25.26.1,ref-bible.312.25.29.2,152867,152904,23506,23511,ref-m.2.1.19.5.4,ref-m.2.1.19.5.9,לתשעה עשר למלותי בניו ואחיו שנים עשר לעשרים לאליתה בניו ואחיו שנים עשר לאחד ועשרים להותיר בניו ואחיו שנים עשר לשנים ועשרים ,לתשעה ולעשרה ולאחד עשר ולשנים עשר ,22,6,500,38,0.7235772357723578,0.8333333333333334
40,ref-bible.0105.26.14.1-ref-bible.0105.26.14.8,ref-m.2.3.5.3.2-ref-m.2.3.5.3.14,391405,391445,65485,65492,ref-bible.105.26.14.1,ref-bible.105.26.14.8,186423,186521,28614,28626,ref-m.2.3.5.3.2,ref-m.2.3.5.3.14,לא אכלתי באני ממנו ולא בערתי ממנו בטמא ,שלא לאוכליו ושלא למנוייו לערלים ולטמאים פסול לאוכליו ושלא לאוכליו למנוייו ושלא למנוייו ,8,13,259,40,0.7011494252873564,0.9090909090909091
41,ref-bible.0208.51.34.1-ref-bible.0208.51.34.4,ref-m.2.3.5.3.9-ref-m.2.3.5.3.14,975793,975818,165269,165272,ref-bible.208.51.34.1,ref-bible.208.51.34.4,186474,186521,28621,28626,ref-m.2.3.5.3.9,ref-m.2.3.5.3.14,אכלנו אכלני הממנו הממני ,לאוכליו ושלא לאוכליו למנוייו ושלא למנוייו ,4,6,335,41,0.6190476190476191,1.0
42,ref-bible.0205.18.34.12-ref-bible.0205.18.35.2,ref-m.2.3.5.7.22-ref-m.2.3.5.7.31,700055,700098,118322,118328,ref-bible.205.18.34.12,ref-bible.205.18.35.2,187535,187577,28795,28801,ref-m.2.3.5.7.22,ref-m.2.3.5.7.31,שנו וישנו ויאמר שלשו וישלשו וילכו המים ,שנו ואם שנו שלשו אף על פי שלא שלשו מימיהם ,7,10,297,42,0.5238095238095238,0.6666666666666667
43,ref-bible.0103.1.9.14-ref-bible.0103.1.10.11,ref-m.2.3.6.4.2-ref-m.2.3.6.4.13,192412,192472,33432,33443,ref-bible.103.1.9.14,ref-bible.103.1.10.11,189467,189527,29088,29099,ref-m.2.3.6.4.2,ref-m.2.3.6.4.13,ליהוה ואם מן הצאן קרבנו מן הכשבים או מן העזים לעלה זכר ,היתה באה מן הצאן מן הבקר מן הכבשים ומן העזים מן הזכרים ,12,12,66,43,0.36363636363636365,0.6666666666666667
45,ref-bible.0105.26.14.1-ref-bible.0105.26.14.8,ref-m.2.3.6.6.2-ref-m.2.3.6.6.14,391405,391445,65485,65492,ref-bible.105.26.14.1,ref-bible.105.26.14.8,190139,190237,29187,29199,ref-m.2.3.6.6.2,ref-m.2.3.6.6.14,לא אכלתי באני ממנו ולא בערתי ממנו בטמא ,שלא לאוכליו ושלא למנוייו לערלין ולטמאין חייב לאוכליו ושלא לאוכליו למנוייו ושלא למנוייו ,8,13,260,45,0.7011494252873564,0.9090909090909091
46,ref-bible.0208.51.34.1-ref-bible.0208.51.34.4,ref-m.2.3.6.6.9-ref-m.2.3.6.6.14,975793,975818,165269,165272,ref-bible.208.51.34.1,ref-bible.208.51.34.4,190190,190237,29194,29199,ref-m.2.3.6.6.9,ref-m.2.3.6.6.14,אכלנו אכלני הממנו הממני ,לאוכליו ושלא לאוכליו למנוייו ושלא למנוייו ,4,6,336,46,0.6190476190476191,1.0
47,ref-bible.0102.12.7.5-ref-bible.0102.12.7.13,ref-m.2.3.9.5.15-ref-m.2.3.9.5.20,127738,127785,22557,22565,ref-bible.102.12.7.5,ref-bible.102.12.7.13,195208,195241,30014,30019,ref-m.2.3.9.5.15,ref-m.2.3.9.5.20,על שתי המזוזת ועל המשקוף על הבתים אשר יאכלו ,על המשקוף ועל שתי מזוזות ונאכל ,9,6,25,47,0.5909090909090909,0.6666666666666667
48,ref-bible.0102.13.8.6-ref-bible.0102.13.8.12,ref-m.2.3.10.5.63-ref-m.2.3.10.5.69,131655,131691,23195,23201,ref-bible.102.13.8.6,ref-bible.102.13.8.12,198430,198464,30564,30570,ref-m.2.3.10.5.63,ref-m.2.3.10.5.69,בעבור זה עשה יהוה לי בצאתי ממצרים ,בעבור זה עשה ה' לי בצאתי ממצרים ,7,7,26,48,0.08823529411764706,0.16666666666666663
49,ref-bible.0103.6.16.1-ref-bible.0103.6.16.7,ref-m.2.4.1.4.33-ref-m.2.4.1.4.39,201292,201323,34863,34869,ref-bible.103.6.16.1,ref-bible.103.6.16.7,200244,200273,30841,30847,ref-m.2.4.1.4.33,ref-m.2.4.1.4.39,וכל מנחת כהן כליל תהיה לא תאכל ,כל מנחת כהן כליל תהיה לא תאכל ,7,7,83,49,0.03225806451612903,0.2857142857142857
50,ref-bible.0105.12.17.12-ref-bible.0105.12.17.18,ref-m.2.4.1.5.33-ref-m.2.4.1.5.47,366720,366759,61273,61279,ref-bible.105.12.17.12,ref-bible.105.12.17.18,200514,200597,30884,30896,ref-m.2.4.1.5.33,ref-m.2.4.1.5.47,וכל נדריך אשר תדר ונדבתיך ותרומת ידך ,נדרים ונדבות מקבלין מידן זה הכלל כל שנידר ונידב מקבלין מידן כל שאין נידר ונידב ,7,15,211,50,0.759493670886076,1.0
51,ref-bible.0103.27.3.14-ref-bible.0103.27.5.4,ref-m.2.4.2.1.43-ref-m.2.4.2.2.18,250358,250431,43062,43076,ref-bible.103.27.3.14,ref-bible.103.27.5.4,201423,201551,31024,31044,ref-m.2.4.2.1.43,ref-m.2.4.2.2.18,שקל כסף בשקל הקדש ואם נקבה הוא והיה ערכך שלשים שקל ואם מבן חמש שנים ,שקלים ואין עולין להן לשנה הבאה הנותן שקלו לחברו לשקול על ידו ושקלו על ידי עצמו אם נתרמה תרומה מעל השוקל שקלו ממעות הקדש ,15,24,147,51,0.725,0.7894736842105263
52,ref-bible.0203.1.17.3-ref-bible.0203.1.18.5,ref-m.2.4.3.2.62-ref-m.2.4.3.2.72,518856,518942,86825,86839,ref-bible.203.1.17.3,ref-bible.203.1.18.5,203319,203385,31320,31330,ref-m.2.4.3.2.62,ref-m.2.4.3.2.72,ויאמר לכי לשלום ואלהי ישראל יתן את שלתך אשר שאלת מעמו ותאמר תמצא שפחתך חן בעיניך ,שנאמר והייתם נקיים מה' ומישראל ואומר ומצא חן ושכל טוב בעיני ,16,11,276,52,0.6296296296296297,0.92
53,ref-bible.0302.3.4.1-ref-bible.0302.3.4.7,ref-m.2.4.3.2.68-ref-m.2.4.3.2.74,1259426,1259463,214529,214535,ref-bible.302.3.4.1,ref-bible.302.3.4.7,203360,203397,31326,31332,ref-m.2.4.3.2.68,ref-m.2.4.3.2.74,ומצא חן ושכל טוב בעיני אלהים ואדם ,ומצא חן ושכל טוב בעיני אלהים ואדם ,7,7,415,53,0.0,0.0
54,ref-bible.0206.12.17.1-ref-bible.0206.12.17.10,ref-m.2.4.6.6.68-ref-m.2.4.6.6.77,743806,743855,125781,125790,ref-bible.206.12.17.1,ref-bible.206.12.17.10,209610,209657,32346,32355,ref-m.2.4.6.6.68,ref-m.2.4.6.6.77,כסף אשם וכסף חטאות לא יובא בית יהוה לכהנים יהיו ,כסף אשם וכסף חטאות לא יובא בית ה' לכהנים יהיו ,10,10,299,54,0.0625,0.125
55,ref-bible.0205.7.27.4-ref-bible.0205.7.27.15,ref-m.2.4.8.5.23-ref-m.2.4.8.5.31,664600,664667,112430,112441,ref-bible.205.7.27.4,ref-bible.205.7.27.15,212093,212145,32728,32736,ref-m.2.4.8.5.23,ref-m.2.4.8.5.31,עשר נחשת ארבע באמה ארך המכונה האחת וארבע באמה רחבה ושלש באמה ,עשרים וארבעה חוטין ארכה ארבעים אמה ורחבה עשרים אמה ,12,9,293,55,0.5409836065573771,0.5
56,ref-bible.0209.41.2.14-ref-bible.0209.41.2.19,ref-m.2.4.8.5.26-ref-m.2.4.8.5.31,1063848,1063879,179677,179682,ref-bible.209.41.2.14,ref-bible.209.41.2.19,212113,212145,32731,32736,ref-m.2.4.8.5.26,ref-m.2.4.8.5.31,ארכו ארבעים אמה ורחב עשרים אמה ,ארכה ארבעים אמה ורחבה עשרים אמה ,6,6,354,56,0.0625,0.0
58,ref-bible.0102.26.1.11-ref-bible.0102.26.2.9,ref-m.2.4.8.5.28-ref-m.2.4.8.5.37,156121,156203,27489,27503,ref-bible.102.26.1.11,ref-bible.102.26.2.9,212125,212185,32733,32742,ref-m.2.4.8.5.28,ref-m.2.4.8.5.37,שני כרבים מעשה חשב תעשה אתם ארך היריעה האחת שמנה ועשרים באמה ורחב ארבע באמה ,אמה ורחבה עשרים אמה ומשמונים ושתי רבוא נעשית ושתים עושין ,15,10,49,58,0.7368421052631579,0.7058823529411764
59,ref-bible.0101.6.15.3-ref-bible.0101.6.15.14,ref-m.2.4.8.5.28-ref-m.2.4.8.5.41,10213,10271,1732,1743,ref-bible.101.6.15.3,ref-bible.101.6.15.14,212125,212205,32733,32746,ref-m.2.4.8.5.28,ref-m.2.4.8.5.41,תעשה אתה שלש מאות אמה ארך התבה חמשים אמה רחבה ושלשים אמה ,אמה ורחבה עשרים אמה ומשמונים ושתי רבוא נעשית ושתים עושין בכל שנה ושלש מאות ,12,14,5,59,0.68,0.8125
