,baseOrig,compOrig,baseCharStart,baseCharEnd,baseWdStart,baseWdEnd,baseRefStart,baseRefEnd,compCharStart,compCharEnd,compWdStart,compWdEnd,compRefStart,compRefEnd,baseStr,compStr,bRange,cRange,baseOrder,compOrder,lev,jac,lcsseq
16,ref-mek.1.2.1.189-ref-mek.1.2.1.210,ref-y.02.08.1.00.12-ref-y.02.08.1.00.32,7594,7727,1268,1287,ref-mek.1.2.1.189,ref-mek.1.2.1.210,1645961,1646083,250442,250462,ref-y.2.8.1..12,ref-y.2.8.1..32,ראש לחדשים למלכים ולרגלים ר' נתן ור' יצחק אומר אף לשכירות בתים ולא לשנים ולא לשמטין ויובלות ולא לנטיעה ולא לירקות שנאמר ,לא לשנים ולא לשמיטים ולא ליובלות ולא לנטיעות ולא לירקות ואומר לכם הוא ראש ואינו ראש לא למלכים ולא לרגלים רבי ,22,21,16,517,0.6416666666666667,0.22480620155038755,0.49166666666666664
17,ref-mek.1.2.1.191-ref-mek.1.2.1.209,ref-y.02.08.1.00.162-ref-y.02.08.1.00.169,7606,7720,1270,1286,ref-mek.1.2.1.191,ref-mek.1.2.1.209,1646731,1646798,250558,250565,ref-y.2.8.1..162,ref-y.2.8.1..169,למלכים ולרגלים ר' נתן ור' יצחק אומר אף לשכירות בתים ולא לשנים ולא לשמטין ויובלות ולא לנטיעה ולא לירקות ,למלכים ורגלים וירבה לשנים ולשמיטות וליובלות ולנטיעה ולירקות ,19,8,17,518,0.4854368932038835,0.4326923076923077,0.46601941747572817
19,ref-mek.1.2.1.210-ref-mek.1.2.1.216,ref-y.01.08.5.00.1710-ref-y.01.08.5.00.1717,7721,7758,1287,1293,ref-mek.1.2.1.210,ref-mek.1.2.1.216,736668,736712,112587,112594,ref-y.1.8.5..1710,ref-y.1.8.5..1717,שנאמר מקץ שבע שנים במועד שנת השמטה ,ונאמר להלן מקצה שבע שנים במועד שנת השמיטה ,7,8,19,203,0.21428571428571427,0.25,0.21428571428571427
20,ref-mek.1.2.1.211-ref-mek.1.2.1.216,ref-y.04.08.1.00.416-ref-y.04.08.1.00.421,7728,7758,1288,1293,ref-mek.1.2.1.211,ref-mek.1.2.1.216,3245805,3245836,494675,494680,ref-y.4.8.1..416,ref-y.4.8.1..421,מקץ שבע שנים במועד שנת השמטה ,מקץ שבע שנים במועד שנת השמיטה ,6,6,20,1378,0.03333333333333333,0.033333333333333326,0.03333333333333333
21,ref-mek.1.2.1.231-ref-mek.1.2.1.240,ref-y.02.08.1.00.2-ref-y.02.08.1.00.21,7832,7895,1306,1315,ref-mek.1.2.1.231,ref-mek.1.2.1.240,1645913,1646025,250432,250451,ref-y.2.8.1..2,ref-y.2.8.1..21,לא לשנים ולא לשמטין ויובלות לנטיעה ולירקות החדש הזה לכם ,החדש הזה לכם ראש חדשים לכם הוא ראש ואינו ראש לא לשנים ולא לשמיטים ולא ליובלות ולא לנטיעות ולא לירקות ,10,20,21,514,0.7227722772277227,0.4607843137254902,0.594059405940594
23,ref-mek.1.2.1.232-ref-mek.1.2.1.237,ref-y.02.08.1.00.165-ref-y.02.08.1.00.169,7835,7880,1307,1312,ref-mek.1.2.1.232,ref-mek.1.2.1.237,1646754,1646798,250561,250565,ref-y.2.8.1..165,ref-y.2.8.1..169,לשנים ולא לשמטין ויובלות לנטיעה ולירקות ,לשנים ולשמיטות וליובלות ולנטיעה ולירקות ,6,5,23,519,0.2,0.13953488372093026,0.125
24,ref-mek.1.2.2.5-ref-mek.1.2.2.13,ref-y.02.04.1.00.94-ref-y.02.04.1.00.106,8508,8559,1419,1426,ref-mek.1.2.2.5,ref-mek.1.2.2.13,1356372,1356440,205137,205149,ref-y.2.4.1..94,ref-y.2.4.1..106,חדשים שנים מנין לשאר חדשים תלמוד לומר לחדשי השנה ,"חדש וחדש ת""ל בחדשו לחדשי השנה בחודש א' הוא תורם לכל חדשי השנה ",9,13,24,421,0.5806451612903226,0.4794520547945206,0.5
25,ref-mek.1.4.3.34-ref-mek.1.4.3.40,ref-y.01.10.2.00.1221-ref-y.01.10.2.00.1227,12111,12152,1974,1980,ref-mek.1.4.3.34,ref-mek.1.4.3.40,817165,817209,124307,124313,ref-y.1.10.2..1221,ref-y.1.10.2..1227,הראשונה שלא לעשות עיקר טפלה וטפלה עיקר ,הראשון וביטלו נעשה עיקר טפילה וטפילה עיקר ,7,7,25,230,0.2857142857142857,0.23913043478260865,0.23809523809523808
26,ref-mek.1.4.3.191-ref-mek.1.4.3.200,ref-y.02.03.5.00.1527-ref-y.02.03.5.00.1538,12948,12997,2096,2104,ref-mek.1.4.3.191,ref-mek.1.4.3.200,1272939,1272997,192372,192381,ref-y.2.3.5..1527,ref-y.2.3.5..1538,לשון סורסי הוא זה כאדם שאומר לחבירו כוס לי טלה ,לשון סורסי הוא זה כאדם שהוא אומר לחבירו כוס לי את הטלה ,10,12,26,367,0.14545454545454545,0.1454545454545455,0.14545454545454545
27,ref-mek.1.4.3.196-ref-mek.1.4.3.216,ref-y.02.03.8.00.1271-ref-y.02.03.8.00.1287,12972,13078,2100,2114,ref-mek.1.4.3.196,ref-mek.1.4.3.216,1330684,1330765,201169,201182,ref-y.2.3.8..1271,ref-y.2.3.8..1287,שאומר לחבירו כוס לי טלה זה על השה ר' ישמעאל אומר בא הכתוב ללמדך שנמנים על הפסח ומושכים את ידיהם ממנו ,משכו הבעלים את ידיהם ממנו בני חבורה שהיו ידיו של אחד מהן יפות רשאין לומר לו טול ,21,17,27,399,0.7623762376237624,0.30841121495327106,0.6534653465346535
28,ref-mek.1.5.2.9-ref-mek.1.5.2.33,ref-y.02.03.6.00.772-ref-y.02.03.6.00.792,13802,13932,2217,2234,ref-mek.1.5.2.9,ref-mek.1.5.2.33,1287184,1287296,194543,194561,ref-y.2.3.6..772,ref-y.2.3.6..792,מן הכשבים ומן העזים דברי ר' אליעזר ר' יאשיה אומר תקחו למה נאמר לפי שנאמר וזבחת פסח לה' אלהיך צאן ובקר צאן לפסח ובקר לחגיגה ,וזבחת פסח לה' אלהיך צאן ובקר וכתוב אחד אומר מן הכבשים ומן העזים תקחו הא כיצד צאן לפסח וצאן ובקר לחגיגה ,25,21,28,374,0.6504065040650406,0.31343283582089554,0.5365853658536586
29,ref-mek.1.5.2.123-ref-mek.1.5.2.152,ref-y.02.03.6.00.769-ref-y.02.03.6.00.785,14370,14527,2300,2325,ref-mek.1.5.2.123,ref-mek.1.5.2.152,1287170,1287258,194542,194554,ref-y.2.3.6..769,ref-y.2.3.6..785,וזבחת פסח לה' אלהיך צאן ובקר צאן לפסח ובשר לחגיגה ר' עקיבא אומר כתוב אחד אומר וזבחת פסח לה' אלהיך צאן ובקר וכתוב אחר אומר מן הכשבים ומן העזים תקחו ,כתוב אחד אומר וזבחת פסח לה' אלהיך צאן ובקר וכתוב אחד אומר מן הכבשים ומן העזים תקחו ,30,17,29,372,0.4557823129251701,0.44594594594594594,0.4489795918367347
30,ref-mek.1.5.2.124-ref-mek.1.5.2.136,ref-y.02.03.6.00.788-ref-y.02.03.6.00.793,14377,14452,2301,2311,ref-mek.1.5.2.124,ref-mek.1.5.2.136,1287267,1287310,194557,194562,ref-y.2.3.6..788,ref-y.2.3.6..793,פסח לה' אלהיך צאן ובקר צאן לפסח ובשר לחגיגה ר' עקיבא אומר כתוב אחד אומר ,צאן לפסח וצאן ובקר לחגיגה כתוב אחד אומר ,15,8,30,375,0.5416666666666666,0.4444444444444444,0.5277777777777778
32,ref-mek.1.6.1.348-ref-mek.1.6.1.354,ref-y.01.02.1.00.3955-ref-y.01.02.1.00.3962,16902,16940,2719,2725,ref-mek.1.6.1.348,ref-mek.1.6.1.354,211090,211138,33338,33345,ref-y.1.2.1..3955,ref-y.1.2.1..3962,פורק עול ומפר ברית ומגלה פנים בתורה ,הפורק ממנו עול והמיפר ברית והמגלה פנים בתורה ,7,8,32,133,0.2,0.19999999999999996,0.2
33,ref-mek.1.6.1.348-ref-mek.1.6.1.354,ref-y.01.02.1.00.4060-ref-y.01.02.1.00.4066,16902,16940,2719,2725,ref-mek.1.6.1.348,ref-mek.1.6.1.354,211656,211699,33416,33422,ref-y.1.2.1..4060,ref-y.1.2.1..4066,פורק עול ומפר ברית ומגלה פנים בתורה ,הפורק עול והמיפר ברית והמגלה פנים בתורה ,7,7,33,135,0.1,0.09999999999999998,0.1
34,ref-mek.1.6.1.348-ref-mek.1.6.1.354,ref-y.02.05.8.00.2241-ref-y.02.05.8.00.2247,16902,16940,2719,2725,ref-mek.1.6.1.348,ref-mek.1.6.1.354,1538185,1538228,234094,234100,ref-y.2.5.8..2241,ref-y.2.5.8..2247,פורק עול ומפר ברית ומגלה פנים בתורה ,הפורק עול והמיפר ברית והמגלה פנים בתורה ,7,7,34,473,0.1,0.09999999999999998,0.1
35,ref-mek.1.6.1.348-ref-mek.1.6.1.354,ref-y.04.04.10.00.3-ref-y.04.04.10.00.9,16902,16940,2719,2725,ref-mek.1.6.1.348,ref-mek.1.6.1.354,3181899,3181942,484308,484314,ref-y.4.4.10..3,ref-y.4.4.10..9,פורק עול ומפר ברית ומגלה פנים בתורה ,הפורק עול והמפיר ברית והמגלה פנים בתורה ,7,7,35,1319,0.1,0.09999999999999998,0.1
36,ref-mek.1.6.1.356-ref-mek.1.6.1.362,ref-y.03.05.2.00.1566-ref-y.03.05.2.00.1573,16948,16984,2727,2733,ref-mek.1.6.1.356,ref-mek.1.6.1.362,2561249,2561292,389235,389242,ref-y.3.5.2..1566,ref-y.3.5.2..1573,לעברך בברית ה' אלהיך ואין ברית אלא ,לעברך בברית ה' אלהיך ובאלתו ואין אלה אלא ,7,8,36,885,0.2682926829268293,0.2325581395348837,0.24390243902439024
37,ref-mek.1.6.1.720-ref-mek.1.6.1.732,ref-y.02.05.6.00.100-ref-y.02.05.6.00.110,18867,18940,3029,3039,ref-mek.1.6.1.720,ref-mek.1.6.1.732,1509463,1509520,229616,229625,ref-y.2.5.6..100,ref-y.2.5.6..110,שנה ומה תלמוד לומר במועדו אלא להקיש ולדון נאמר כאן במועדו ונאמר להלן ,שני אלא מפנייא להקיש לגזירה שוה נאמר כאן שני ונאמר להלן ,13,11,37,457,0.5362318840579711,0.47560975609756095,0.4492753623188406
38,ref-mek.1.6.1.728-ref-mek.1.6.1.733,ref-y.04.01.4.00.1095-ref-y.04.01.4.00.1105,18912,18948,3035,3040,ref-mek.1.6.1.728,ref-mek.1.6.1.733,2911602,2911664,441796,441804,ref-y.4.1.4..1095,ref-y.4.1.4..1105,נאמר כאן במועדו ונאמר להלן במועדו ,שנאמר להלן במועד הכתוב מדבר אף השור יסקל שנאמר כאן במועד ,6,11,38,1077,0.543859649122807,0.43103448275862066,0.5087719298245614
40,ref-mek.1.6.1.728-ref-mek.1.6.1.737,ref-y.02.06.2.00.920-ref-y.02.06.2.00.932,18912,18964,3035,3044,ref-mek.1.6.1.728,ref-mek.1.6.1.737,1562050,1562115,237674,237684,ref-y.2.6.2..920,ref-y.2.6.2..932,נאמר כאן במועדו ונאמר להלן במועדו מה כאן דוחה שבת ,נאמר כאן תשבו ונאמר להלן ופתח אהל מועד תשבו יומם ולילה מה ישיבה ,10,13,40,484,0.484375,0.34782608695652173,0.421875
41,ref-mek.1.6.1.742-ref-mek.1.6.1.759,ref-y.02.03.7.00.1088-ref-y.02.03.7.00.1104,18982,19071,3049,3063,ref-mek.1.6.1.742,ref-mek.1.6.1.759,1303934,1304019,197079,197093,ref-y.2.3.7..1088,ref-y.2.3.7..1104,ושחטו אותו כל קהל עדת ישראל מנין אתה אומר שאם אין להם לישראל אלא פסח אחד שכולן יוצאים ,"ושחטו אותה כל קהל עדת ישראל בין הערבים אותו אע""פ שאין שם אלא פסח אחד כולהון יוצאין ",18,17,41,386,0.3372093023255814,0.2210526315789474,0.23255813953488372
42,ref-mek.1.6.1.771-ref-mek.1.6.1.778,ref-y.02.03.7.00.1088-ref-y.02.03.7.00.1095,19130,19175,3073,3080,ref-mek.1.6.1.771,ref-mek.1.6.1.778,1303934,1303974,197079,197086,ref-y.2.3.7..1088,ref-y.2.3.7..1095,נשחט בשלש כתות קהל ועדה וישראל בין הערבים ,ושחטו אותה כל קהל עדת ישראל בין הערבים ,8,8,42,385,0.2857142857142857,0.11627906976744184,0.2619047619047619
43,ref-mek.1.6.1.771-ref-mek.1.6.1.778,ref-y.03.07.2.00.9-ref-y.03.07.2.00.16,19130,19175,3073,3080,ref-mek.1.6.1.771,ref-mek.1.6.1.778,2817947,2817987,427715,427722,ref-y.3.7.2..9,ref-y.3.7.2..16,נשחט בשלש כתות קהל ועדה וישראל בין הערבים ,ושחטו אותו כל קהל עדת ישראל בין הערבים ,8,8,43,1037,0.2857142857142857,0.15909090909090906,0.2619047619047619
44,ref-mek.1.6.1.786-ref-mek.1.6.1.791,ref-y.02.03.5.00.188-ref-y.02.03.5.00.193,19210,19248,3086,3091,ref-mek.1.6.1.786,ref-mek.1.6.1.791,1266003,1266034,191344,191349,ref-y.2.3.5..188,ref-y.2.3.5..193,בערב אי בערב יכול משתחשך תלמוד לומר ,"בערב אי בערב יכול משתחשך ת""ל ",7,6,44,364,0.2222222222222222,0.2432432432432432,0.2222222222222222
45,ref-mek.1.6.1.796-ref-mek.1.6.1.826,ref-y.02.03.5.00.418-ref-y.02.03.5.00.433,19262,19432,3095,3119,ref-mek.1.6.1.796,ref-mek.1.6.1.826,1267199,1267279,191543,191557,ref-y.2.3.5..418,ref-y.2.3.5..433,כבא השמש ובשלת ואכלת תלמוד לומר מועד צאתך הפסיק הענין ובשלת ואכלת משחשכה ר' אומר הרי הוא אומר שם תזבח את הפסח בערב שומע אני כשמועו תלמוד לומר מועד צאתך ממצרים ,שם תזבח את הפסח בערב בערב אתה זובח כבוא השמש אתה אוכל מועד צאתך מארץ מצרים ,31,16,45,365,0.6981132075471698,0.5555555555555556,0.6729559748427673
47,ref-mek.1.6.1.866-ref-mek.1.6.1.874,ref-y.02.03.5.00.79-ref-y.02.03.5.00.87,19644,19681,3152,3160,ref-mek.1.6.1.866,ref-mek.1.6.1.874,1265457,1265494,191250,191258,ref-y.2.3.5..79,ref-y.2.3.5..87,אוי לנו כי פנה היום כי ינטו צללי ערב ,אוי לנו כי פנה היום כי ינטו צללי ערב ,9,9,47,363,0.0,0.0,0.0
48,ref-mek.1.7.1.42-ref-mek.1.7.1.48,ref-y.02.03.9.00.1160-ref-y.02.03.9.00.1174,20094,20139,3219,3225,ref-mek.1.7.1.42,ref-mek.1.7.1.48,1342394,1342471,202965,202976,ref-y.2.3.9..1160,ref-y.2.3.9..1174,סף אלא כלי שנאמר והספים והמזמרות והמזרקות ,סף כלי אית תניי תני סף אסקופה מאן דאמר סף כלי ואת הספות והמזמרות והמזרקות ,7,15,48,406,0.5135135135135135,0.4736842105263158,0.5135135135135135
49,ref-mek.1.7.1.113-ref-mek.1.7.1.127,ref-y.02.03.9.00.1141-ref-y.02.03.9.00.1154,20488,20575,3280,3292,ref-mek.1.7.1.113,ref-mek.1.7.1.127,1342285,1342367,202950,202961,ref-y.2.3.9..1141,ref-y.2.3.9..1154,שלש מזבחות היו להם במצרים המשקוף ושתי המזוזות ר' שמעון אומר ארבעה היו הסף והמשקוף ,שלשה מזבחות היו לאבותינו במצרים משקוף ושתי מזוזות אית תניי תני ארבעה סף ומשקוף ,15,14,49,404,0.34146341463414637,0.3052631578947368,0.25609756097560976
51,ref-mek.1.7.2.48-ref-mek.1.7.2.61,ref-y.01.01.1.00.2598-ref-y.01.01.1.00.2619,20951,21035,3349,3362,ref-mek.1.7.2.48,ref-mek.1.7.2.61,13614,13735,2174,2195,ref-y.1.1.1..2598,ref-y.1.1.1..2619,עמוד השחר מכאן אמרו אכילת פסחים ואכילת זבחים והקטר חלבים ואיברין מצותן עד שיעלה ,הקטר חלבים ואיברים ואכילת פסחים מצותן עד שיעלה עמוד השחר אנן תנינן אכילת פסחים אית דלא תני אכילת פסחים מאן תנא אכילת ,14,22,51,7,0.7094017094017094,0.39837398373983735,0.6153846153846154
53,ref-mek.1.7.2.107-ref-mek.1.7.2.118,ref-y.01.01.1.00.2633-ref-y.01.01.1.00.2646,21289,21341,3403,3414,ref-mek.1.7.2.107,ref-mek.1.7.2.118,13806,13873,2206,2219,ref-y.1.1.1..2633,ref-y.1.1.1..2646,לילה ונאמר להלן לילה מה להלן עד חצות אף כאן עד חצות ,נאמר כאן לילה ונאמר להלן לילה מה לילה שנאמר להלן חצות אף כאן חצות ,12,14,53,17,0.36363636363636365,0.3142857142857143,0.30303030303030304
55,ref-mek.1.7.3.1-ref-mek.1.7.3.10,ref-y.02.03.7.00.524-ref-y.02.03.7.00.538,21342,21386,3415,3424,ref-mek.1.7.3.1,ref-mek.1.7.3.10,1301153,1301217,196624,196638,ref-y.2.3.7..524,ref-y.2.3.7..538,צלי אש ולא צלי שפוד ולא צלי אסכלה ולא צלי ,נצלה לשעה צלי אש ולא צלי שפוד לא צלי קדירה לא צלי אסכלה לא צלי ,10,15,55,379,0.38095238095238093,0.3846153846153846,0.36507936507936506
57,ref-mek.1.7.3.84-ref-mek.1.7.3.93,ref-y.02.03.2.00.2789-ref-y.02.03.2.00.2801,21739,21795,3482,3490,ref-mek.1.7.3.84,ref-mek.1.7.3.93,1234497,1234575,186580,186590,ref-y.2.3.2..2789,ref-y.2.3.2..2801,מצות ומרור הן יוצאין ידי חובתן בפסח תלמוד לומר יאכלוהו ,יוצאין ידי חובתן בחלה ובתרומה וישראל במעשר שני בפסח תלמוד לומר תאכלו מצות ,10,13,57,345,0.5675675675675675,0.28,0.47297297297297297
58,ref-mek.1.7.3.84-ref-mek.1.7.3.93,ref-y.02.10.1.00.9339-ref-y.02.10.1.00.9351,21739,21795,3482,3490,ref-mek.1.7.3.84,ref-mek.1.7.3.93,1836780,1836858,280563,280573,ref-y.2.10.1..9339,ref-y.2.10.1..9351,מצות ומרור הן יוצאין ידי חובתן בפסח תלמוד לומר יאכלוהו ,יוצאין ידי חובתן בחלה ובתרומה וישראל במעשר שני בפסח תלמוד לומר תאכלו מצות ,10,13,58,605,0.5675675675675675,0.28,0.47297297297297297
61,ref-mek.1.7.4.1-ref-mek.1.7.4.10,ref-y.02.01.7.00.4990-ref-y.02.01.7.00.4995,22156,22198,3551,3560,ref-mek.1.7.4.1,ref-mek.1.7.4.10,993948,993976,150594,150599,ref-y.2.1.7..4990,ref-y.2.1.7..4995,אל תאכלו ממנו נא אין נא אלא חי ובשל מבושל ,אל תאכלו ממנו נא ובשל מבושל ,10,6,61,288,0.3333333333333333,0.33333333333333337,0.3333333333333333
62,ref-mek.1.7.4.47-ref-mek.1.7.4.79,ref-y.02.03.2.00.3658-ref-y.02.03.2.00.3696,22377,22543,3590,3613,ref-mek.1.7.4.47,ref-mek.1.7.4.79,1239087,1239278,187242,187265,ref-y.2.3.2..3658,ref-y.2.3.2..3696,ובשל מבושל במים אין לי אלא מים שאר כל המשקין מנין היה ר' ישמעאל אומר אמרת קל וחומר הוא אם מים שאינן מפיגין טעמן הרי הן אסורין בבישול שאר המשקין שהן מגיפין טעמן ,"ובשל מבושל במים אין לי אלא מים מניין לרבות שאר משקין ת""ל ובשל מבושל מ""מ עד כדון כר' עקיבה כר' ישמעאל תני ר' ישמעאל קל וחומר מה אם מים שאינן מפיגין טעמן את אמר אסור שאר משקין שמפיגין טעמן ",33,39,62,353,0.42780748663101603,0.2205128205128205,0.3315508021390374
64,ref-mek.1.7.4.104-ref-mek.1.7.4.113,ref-y.02.03.7.00.707-ref-y.02.03.7.00.714,22665,22705,3631,3639,ref-mek.1.7.4.104,ref-mek.1.7.4.113,1302014,1302044,196771,196777,ref-y.2.3.7..707,ref-y.2.3.7..714,אומר אני אקרא אל תאכלו ממנו כי אם צלי אש ,אמר אל תאכלו ממנו כי אם צלי אש ,10,8,64,383,0.24390243902439024,0.24390243902439024,0.24390243902439024
65,ref-mek.1.7.4.107-ref-mek.1.7.4.117,ref-y.02.03.7.00.659-ref-y.02.03.7.00.670,22679,22724,3634,3641,ref-mek.1.7.4.107,ref-mek.1.7.4.117,1301791,1301839,196734,196743,ref-y.2.3.7..659,ref-y.2.3.7..670,אל תאכלו ממנו כי אם צלי אש ומה תלמוד לומר נא ,אילו אמר לא תאכלו ממנו כי אם צלי אש ולא נאמר נא ,11,12,65,380,0.375,0.24528301886792447,0.25
66,ref-mek.1.7.4.107-ref-mek.1.7.4.118,ref-y.02.03.7.00.682-ref-y.02.03.7.00.693,22679,22730,3634,3642,ref-mek.1.7.4.107,ref-mek.1.7.4.118,1301896,1301946,196752,196760,ref-y.2.3.7..682,ref-y.2.3.7..693,אל תאכלו ממנו כי אם צלי אש ומה תלמוד לומר נא ובשל ,אילו אמר לא תאכלו ממנו כי אם צלי אש ולא אמר ובשל ,12,12,66,382,0.42,0.19999999999999996,0.24
