,baseOrig,compOrig,baseCharStart,baseCharEnd,baseWdStart,baseWdEnd,baseRefStart,baseRefEnd,compCharStart,compCharEnd,compWdStart,compWdEnd,compRefStart,compRefEnd,baseStr,compStr,bRange,cRange,baseOrder,compOrder,lev,jac,lcsseq
15,ref-bible.0101.13.12.11-ref-bible.0101.13.13.4,ref-t.4.4.13.8.2-ref-t.4.4.13.8.12,21540,21567,3702,3706,ref-bible.101.13.12.11,ref-bible.101.13.13.4,928696,928751,146901,146907,ref-t.4.4.13.8.2,ref-t.4.4.13.8.12,סדם ואנשי סדם רעים וחטאים ,סדום אין להן חלק לעולם הבא שנ' ואנשי סדם רעים וחטאים ,5,11,15,661,0.5094339622641509,0.5094339622641509,0.5094339622641509
16,ref-bible.0101.16.3.9-ref-bible.0101.16.3.15,ref-t.3.1.8.5.28-ref-t.3.1.8.5.34,25175,25210,4370,4376,ref-bible.101.16.3.9,ref-bible.101.16.3.15,529253,529288,82582,82588,ref-t.3.1.8.5.28,ref-t.3.1.8.5.34,מקץ עשר שנים לשבת אברם בארץ כנען ,מקץ עשר שנים לשבת אברם בארץ כנען ,7,7,16,276,0.0,0.0,0.0
17,ref-bible.0101.17.4.6-ref-bible.0101.17.5.14,ref-t.1.1.1.12.25-ref-t.1.1.1.13.8,26302,26380,4589,4604,ref-bible.101.17.4.6,ref-bible.101.17.5.14,3783,3838,616,627,ref-t.1.1.1.12.25,ref-t.1.1.1.13.8,לאב המון גוים ולא יקרא עוד את שמך אברם והיה שמך אברהם כי אב המון גוים נתתיך ,כי אב המון גוים נתתיך כיוצא בו שרי אשתך לא תקרא את שמה ,17,13,17,8,0.6447368421052632,0.3827160493827161,0.5657894736842105
18,ref-bible.0101.17.5.1-ref-bible.0101.17.5.11,ref-t.1.1.1.12.3-ref-t.1.1.1.12.15,26317,26364,4592,4601,ref-bible.101.17.5.1,ref-bible.101.17.5.11,3683,3739,598,607,ref-t.1.1.1.12.3,ref-t.1.1.1.12.15,ולא יקרא עוד את שמך אברם והיה שמך אברהם כי אב ,לא יקרא עוד את שמך אברם והיה שמך אברהם כתחלה הרי את אב ,11,13,18,7,0.2,0.1964285714285714,0.18181818181818182
20,ref-bible.0101.17.14.1-ref-bible.0101.17.14.8,ref-t.2.1.15.9.108-ref-t.2.1.15.9.115,26957,26991,4699,4704,ref-bible.101.17.14.1,ref-bible.101.17.14.8,283606,283640,44150,44155,ref-t.2.1.15.9.108,ref-t.2.1.15.9.115,וערל זכר אשר לא ימול את בשר ערלתו ,וערל זכר אשר לא ימול את בשר ערלתו ,8,8,20,87,0.0,0.0,0.0
21,ref-bible.0101.17.15.5-ref-bible.0101.17.15.14,ref-t.1.1.1.13.3-ref-t.1.1.1.13.12,27051,27089,4709,4717,ref-bible.101.17.15.5,ref-bible.101.17.15.14,3815,3853,623,631,ref-t.1.1.1.13.3,ref-t.1.1.1.13.12,שרי אשתך לא תקרא את שמה שרי כי שרה שמה ,שרי אשתך לא תקרא את שמה שרי כי שרה שמה ,10,10,21,10,0.0,0.0,0.0
22,ref-bible.0101.18.19.1-ref-bible.0101.18.19.9,ref-t.3.5.6.5.248-ref-t.3.5.6.5.255,29073,29114,5076,5083,ref-bible.101.18.19.1,ref-bible.101.18.19.9,645391,645432,101673,101680,ref-t.3.5.6.5.248,ref-t.3.5.6.5.255,כי ידעתיו למען אשר יצוה את בניו ואת ביתו ,כי ידעתיו למען אשר יצוה וגומר יהא בביתו ,9,8,22,371,0.2682926829268293,0.19999999999999996,0.1951219512195122
23,ref-bible.0101.21.9.2-ref-bible.0101.21.10.1,ref-t.3.5.6.5.107-ref-t.3.5.6.5.118,34991,35042,6144,6152,ref-bible.101.21.9.2,ref-bible.101.21.10.1,644629,644689,101546,101556,ref-t.3.5.6.5.107,ref-t.3.5.6.5.118,שרה את בן הגר המצרית אשר ילדה לאברהם מצחק ותאמר ,שרה את בן הגר המצרית אשר ילדה לאברהם מצחק אין צחוק האמור ,10,12,23,367,0.17543859649122806,0.18965517241379315,0.17543859649122806
24,ref-bible.0101.21.10.1-ref-bible.0101.21.10.7,ref-t.3.5.5.12.23-ref-t.3.5.5.12.29,35036,35075,6152,6158,ref-bible.101.21.10.1,ref-bible.101.21.10.7,641352,641384,100986,100992,ref-t.3.5.5.12.23,ref-t.3.5.5.12.29,ותאמר לאברהם גרש האמה הזאת ואת בנה ,אמרה לו גרש האמה הזאת ואת בנה ,7,7,24,360,0.22857142857142856,0.1428571428571429,0.2
25,ref-bible.0101.21.12.12-ref-bible.0101.21.12.18,ref-t.3.5.5.12.113-ref-t.3.5.5.12.119,35214,35244,6185,6190,ref-bible.101.21.12.12,ref-bible.101.21.12.18,641836,641867,101071,101076,ref-t.3.5.5.12.113,ref-t.3.5.5.12.119,כל אשר תאמר אליך שרה שמע בקלה ,כל אשר תאמר אליך שרה שמע בקולה ,7,7,25,361,0.03225806451612903,0.032258064516129004,0.03225806451612903
26,ref-bible.0101.24.1.1-ref-bible.0101.24.2.1,ref-t.3.7.5.17.11-ref-t.3.7.5.17.19,39970,40023,7029,7037,ref-bible.101.24.1.1,ref-bible.101.24.2.1,727088,727133,114878,114885,ref-t.3.7.5.17.11,ref-t.3.7.5.17.19,ואברהם זקן בא בימים ויהוה ברך את אברהם בכל ויאמר ,שנ' ואברהם זקן בא בימים וייי ברך את אברהם ,10,9,26,534,0.3469387755102041,0.28301886792452835,0.2653061224489796
28,ref-bible.0101.26.5.1-ref-bible.0101.26.5.10,ref-t.3.7.5.21.17-ref-t.3.7.5.21.26,47197,47254,8321,8330,ref-bible.101.26.5.1,ref-bible.101.26.5.10,727627,727686,114963,114972,ref-t.3.7.5.21.17,ref-t.3.7.5.21.26,עקב אשר שמע אברהם בקלי וישמר משמרתי מצותי חקותי ותורתי ,עקב אשר שמע אברהם בקולי וישמר משמרתי מצותי חקותי ותורותי ,10,10,28,536,0.03508771929824561,0.03508771929824561,0.03508771929824561
29,ref-bible.0101.26.12.1-ref-bible.0101.26.12.9,ref-t.1.1.6.8.33-ref-t.1.1.6.8.43,47714,47766,8414,8422,ref-bible.101.26.12.1,ref-bible.101.26.12.9,30081,30144,4884,4894,ref-t.1.1.6.8.33,ref-t.1.1.6.8.43,ויזרע יצחק בארץ ההוא וימצא בשנה ההוא מאה שערים ,וזרע שנ' ויזרע יצחק בארץ ההיא וימצא בשנה ההיא מאה שערים ,9,11,29,31,0.19642857142857142,0.19298245614035092,0.19642857142857142
30,ref-bible.0101.26.17.7-ref-bible.0101.26.18.8,ref-t.3.5.10.6.39-ref-t.3.5.10.6.52,48038,48087,8474,8482,ref-bible.101.26.17.7,ref-bible.101.26.18.8,665966,666045,105137,105149,ref-t.3.5.10.6.39,ref-t.3.5.10.6.52,וישב שם וישב יצחק ויחפר את בארת המים אשר חפרו ,יצחק והיו בארות נובעות מים שנ' וישב יצחק ויחפר את בארות המים וגו' ויחפרו ,10,14,30,441,0.4383561643835616,0.41333333333333333,0.4383561643835616
32,ref-bible.0101.26.24.16-ref-bible.0101.26.24.22,ref-t.1.1.6.8.14-ref-t.1.1.6.8.20,48545,48588,8567,8572,ref-bible.101.26.24.16,ref-bible.101.26.24.22,29978,30020,4867,4872,ref-t.1.1.6.8.14,ref-t.1.1.6.8.20,וברכתיך והרביתי את זרעך בעבור אברהם עבדי ,וברכתיך והרבתי את זרעך בעבור אברהם עבדי ,7,7,32,30,0.024390243902439025,0.024390243902439046,0.024390243902439025
33,ref-bible.0101.30.17.6-ref-bible.0101.30.18.11,ref-t.3.5.11.18.34-ref-t.3.5.11.18.48,57507,57586,10235,10249,ref-bible.101.30.17.6,ref-bible.101.30.18.11,671576,671655,106119,106133,ref-t.3.5.11.18.34,ref-t.3.5.11.18.48,ותלד ליעקב בן חמישי ותאמר לאה נתן אלהים שכרי אשר נתתי שפחתי לאישי ותקרא שמו ,אותן מיכל ונקראו על שמה שנ' ותקראנה לו השכנות שם לאמר יולד בן לנעמי ואומ' ,15,15,33,470,0.7368421052631579,0.3695652173913043,0.5526315789473685
34,ref-bible.0101.30.30.1-ref-bible.0101.30.30.12,ref-t.3.5.10.7.14-ref-t.3.5.10.7.25,58197,58254,10353,10364,ref-bible.101.30.30.1,ref-bible.101.30.30.12,666124,666182,105165,105176,ref-t.3.5.10.7.14,ref-t.3.5.10.7.25,כי מעט אשר היה לך לפני ויפרץ לרב ויברך יהוה אתך לרגלי ,כי מעט אשר היה לך לפני ויפרץ לרוב ויברך ייי אותך לרגלי ,12,12,34,443,0.09090909090909091,0.08771929824561409,0.07272727272727272
35,ref-bible.0101.30.30.7-ref-bible.0101.30.30.12,ref-t.3.5.10.7.29-ref-t.3.5.10.7.34,58220,58254,10359,10364,ref-bible.101.30.30.7,ref-bible.101.30.30.12,666198,666234,105180,105185,ref-t.3.5.10.7.29,ref-t.3.5.10.7.34,ויפרץ לרב ויברך יהוה אתך לרגלי ,ויפרוץ לרוב ויברך ייי אותך לרגלי ,6,6,35,444,0.18181818181818182,0.17142857142857137,0.15151515151515152
36,ref-bible.0101.30.30.18-ref-bible.0101.30.31.12,ref-t.5.6.4.9.1-ref-t.5.6.4.9.19,58278,58337,10370,10382,ref-bible.101.30.30.18,ref-bible.101.30.31.12,1215329,1215417,191664,191678,ref-t.5.6.4.9.1,ref-t.5.6.4.9.19,לביתי ויאמר מה אתן לך ויאמר יעקב לא תתן לי מאומה אם תעשה ,נתן לה זהב ר' יוסי בר' יהודה או' אין עושין אותו רקועין אפי' אחורי בית הכפרת נתן לה ולא ,13,19,36,855,0.7126436781609196,0.4842105263157894,0.6551724137931034
37,ref-bible.0101.30.31.1-ref-bible.0101.30.31.9,ref-t.4.6.2.13.49-ref-t.4.6.2.13.57,58285,58323,10371,10379,ref-bible.101.30.31.1,ref-bible.101.30.31.9,954390,954429,150978,150986,ref-t.4.6.2.13.49,ref-t.4.6.2.13.57,ויאמר מה אתן לך ויאמר יעקב לא תתן לי ,שאמרת ל יתן לי ולא נתתה לי כמות שאמ' ,9,9,37,685,0.6216216216216216,0.3555555555555555,0.4594594594594595
38,ref-bible.0101.30.31.1-ref-bible.0101.30.31.11,ref-t.3.2.6.10.11-ref-t.3.2.6.10.26,58285,58332,10371,10381,ref-bible.101.30.31.1,ref-bible.101.30.31.11,571662,571732,89460,89475,ref-t.3.2.6.10.11,ref-t.3.2.6.10.26,ויאמר מה אתן לך ויאמר יעקב לא תתן לי מאומה אם ,נותנין להם סלע ואם אמ' אל תתנו להם אלא שקל אין נותנין להם אלא שקל אמ' ,11,16,38,296,0.7,0.5128205128205128,0.6285714285714286
39,ref-bible.0101.30.31.1-ref-bible.0101.30.31.12,ref-t.4.2.3.5.51-ref-t.4.2.3.5.62,58285,58337,10371,10382,ref-bible.101.30.31.1,ref-bible.101.30.31.12,795648,795703,125598,125609,ref-t.4.2.3.5.51,ref-t.4.2.3.5.62,ויאמר מה אתן לך ויאמר יעקב לא תתן לי מאומה אם תעשה ,אומ' מאתים שלי נותן להם מנה והשאר לא יתן להם עד שיעשה ,12,12,39,581,0.6851851851851852,0.33333333333333337,0.48148148148148145
40,ref-bible.0101.31.8.1-ref-bible.0101.31.9.7,ref-t.3.2.6.1.17-ref-t.3.2.6.2.8,59794,59928,10634,10659,ref-bible.101.31.8.1,ref-bible.101.31.9.7,569006,569151,89010,89035,ref-t.3.2.6.1.17,ref-t.3.2.6.2.8,אם כה יאמר נקדים יהיה שכרך וילדו כל הצאן נקדים ואם כה יאמר עקדים יהיה שכרך וילדו כל הצאן עקדים ויצל אלהים את מקנה אביכם ויתן לי ,אין אומ' אילו היה אביהן קיים נותן להם כך וכך אלא רואין את אחד כאילו הוא אביהן קיים ונותנין להן כיצד הבנות ניזונות ומתפרנסות אין אומ' אילו היה ,27,28,40,295,0.7253521126760564,0.37349397590361444,0.5563380281690141
41,ref-bible.0101.31.29.6-ref-bible.0101.31.30.3,ref-t.4.6.2.15.1-ref-t.4.6.2.15.16,61275,61355,10902,10919,ref-bible.101.31.29.6,ref-bible.101.31.30.3,954855,954919,151058,151072,ref-t.4.6.2.15.1,ref-t.4.6.2.15.16,רע ואלהי אביכם אמש אמר אלי לאמר השמר לך מדבר עם יעקב מטוב עד רע ועתה הלך הלכת ,האומ' יכך אלים ייטיב לך יריע לך אל יריע לך בן ירע לך זו היא אלה ,18,16,41,686,0.6794871794871795,0.4565217391304348,0.6025641025641025
42,ref-bible.0101.33.14.15-ref-bible.0101.33.14.20,ref-t.4.8.3.4.86-ref-t.4.8.3.4.91,66542,66566,11860,11865,ref-bible.101.33.14.15,ref-bible.101.33.14.20,985954,985978,155981,155986,ref-t.4.8.3.4.86,ref-t.4.8.3.4.91,עד אשר אבא אל אדני שעירה ,עד אשר אבא אל אדני שעירה ,6,6,42,696,0.0,0.0,0.0
43,ref-bible.0101.34.9.2-ref-bible.0101.34.10.1,ref-t.4.2.5.16.13-ref-t.4.2.5.16.20,67463,67511,12037,12045,ref-bible.101.34.9.2,ref-bible.101.34.10.1,809576,809614,127797,127804,ref-t.4.2.5.16.13,ref-t.4.2.5.16.20,אתנו בנתיכם תתנו לנו ואת בנתינו תקחו לכם ואתנו ,תנם לי ואני נותן לך כדרך שאתה נותנן ,9,8,43,590,0.6808510638297872,0.49090909090909096,0.5319148936170213
44,ref-bible.0101.34.9.2-ref-bible.0101.34.10.1,ref-t.4.2.5.17.13-ref-t.4.2.5.17.20,67463,67511,12037,12045,ref-bible.101.34.9.2,ref-bible.101.34.10.1,809712,809751,127823,127830,ref-t.4.2.5.17.13,ref-t.4.2.5.17.20,אתנו בנתיכם תתנו לנו ואת בנתינו תקחו לכם ואתנו ,תנם לי ואני נותנם לך כדרך שאתה נותנם ,9,8,44,592,0.6595744680851063,0.4444444444444444,0.5319148936170213
45,ref-bible.0101.35.10.6-ref-bible.0101.35.10.13,ref-t.1.1.1.10.122-ref-t.1.1.1.10.129,69822,69854,12460,12466,ref-bible.101.35.10.6,ref-bible.101.35.10.13,3106,3138,495,501,ref-t.1.1.1.10.122,ref-t.1.1.1.10.129,לא יקרא שמך עוד יעקב כי אם ישראל ,לא יקרא עוד שמך יעקב כי אם ישראל ,8,8,45,4,0.18181818181818182,0.0,0.12121212121212122
46,ref-bible.0101.35.19.1-ref-bible.0101.35.19.5,ref-t.3.5.11.11.27-ref-t.3.5.11.11.31,70397,70425,12567,12571,ref-bible.101.35.19.1,ref-bible.101.35.19.5,670209,670236,105879,105883,ref-t.3.5.11.11.27,ref-t.3.5.11.11.31,ותמת רחל ותקבר בדרך אפרתה ,ותמת רחל ותקבר בדרך אפרת ,5,5,46,458,0.038461538461538464,0.038461538461538436,0.038461538461538464
47,ref-bible.0101.35.22.6-ref-bible.0101.35.22.19,ref-t.2.10.3.35.14-ref-t.2.10.3.35.24,70560,70635,12598,12610,ref-bible.101.35.22.6,ref-bible.101.35.22.19,487760,487817,76053,76062,ref-t.2.10.3.35.14,ref-t.2.10.3.35.24,וילך ראובן וישכב את בלהה פילגש אביו וישמע ישראל ויהיו בני יעקב שנים עשר ,וילך ראובן וישכב את בלהה וגו' ויהיו בני יעקב שנים עשר ,14,11,47,256,0.2777777777777778,0.273972602739726,0.2777777777777778
48,ref-bible.0101.37.25.1-ref-bible.0101.37.25.6,ref-t.1.1.4.16.45-ref-t.1.1.4.16.50,75208,75244,13471,13476,ref-bible.101.37.25.1,ref-bible.101.37.25.6,19167,19203,3106,3111,ref-t.1.1.4.16.45,ref-t.1.1.4.16.50,וישבו לאכל לחם וישאו עיניהם ויראו ,וישבו לאכל לחם וישאו עיניהם ויראו ,6,6,48,21,0.0,0.0,0.0
49,ref-bible.0101.38.25.14-ref-bible.0101.38.26.16,ref-t.3.5.9.3.5-ref-t.3.5.9.3.22,77818,77944,13937,13958,ref-bible.101.38.25.14,ref-bible.101.38.26.16,662246,662340,104522,104539,ref-t.3.5.9.3.5,ref-t.3.5.9.3.22,ותאמר הכר נא למי החתמת והפתילים והמטה האלה ויכר יהודה ויאמר צדקה ממני כי על כן לא נתתיה לשלה בני ולא יסף עוד לדעתה ,ותאמר הכר נא למי החותמת אמר תמר צדקה ממני אמר יהודה ורוח הקדש אומרת ולא יסף עוד לדעתה ,24,18,49,421,0.46956521739130436,0.36585365853658536,0.43478260869565216
50,ref-bible.0101.42.30.7-ref-bible.0101.42.31.6,ref-t.3.3.5.1.13-ref-t.3.3.5.1.22,87584,87644,15674,15683,ref-bible.101.42.30.7,ref-bible.101.42.31.6,597906,597956,93663,93672,ref-t.3.3.5.1.13,ref-t.3.3.5.1.22,ויתן אתנו כמרגלים את הארץ ונאמר אליו כנים אנחנו לא היינו ,שניתנו לו במתנה אמ' אילו הייתי יודע שכן לא הייתי ,11,10,50,302,0.6491228070175439,0.4411764705882353,0.5087719298245614
51,ref-bible.0101.44.33.1-ref-bible.0101.44.33.6,ref-t.1.1.4.18.96-ref-t.1.1.4.18.101,93158,93185,16662,16667,ref-bible.101.44.33.1,ref-bible.101.44.33.6,20271,20298,3270,3275,ref-t.1.1.4.18.96,ref-t.1.1.4.18.101,ועתה ישב נא עבדך תחת הנער ,ועתה ישב נא עבדך תחת הנער ,6,6,51,25,0.0,0.0,0.0
52,ref-bible.0101.45.17.13-ref-bible.0101.45.18.8,ref-t.4.8.4.5.18-ref-t.4.8.4.5.35,94517,94579,16902,16912,ref-bible.101.45.17.13,ref-bible.101.45.18.8,991620,991701,156875,156890,ref-t.4.8.4.5.18,ref-t.4.8.4.5.35,ולכו באו ארצה כנען וקחו את אביכם ואת בתיכם ובאו אלי ואתנה ,לכם את ארץ כנען להיות לכם לאלים כל זמן שאתם בארץ כנען הרי אני לכם אלוה אין אתם ,12,18,52,702,0.620253164556962,0.5108695652173914,0.5316455696202531
54,ref-bible.0101.49.27.4-ref-bible.0101.49.27.9,ref-t.1.5.7.12.20-ref-t.1.5.7.12.28,103396,103425,18490,18495,ref-bible.101.49.27.4,ref-bible.101.49.27.9,157750,157797,24760,24768,ref-t.1.5.7.12.20,ref-t.1.5.7.12.28,בבקר יאכל עד ולערב יחלק שלל ,בבקר יאכל עד זה יריחו שמוקדמת ולערב יחלק שלל ,6,9,54,66,0.37777777777777777,0.37777777777777777,0.37777777777777777
55,ref-bible.0101.50.21.1-ref-bible.0101.50.21.8,ref-t.3.5.10.8.34-ref-t.3.5.10.8.41,105356,105396,18844,18851,ref-bible.101.50.21.1,ref-bible.101.50.21.8,666529,666569,105237,105244,ref-t.3.5.10.8.34,ref-t.3.5.10.8.41,ועתה אל תיראו אנכי אכלכל אתכם ואת טפכם ,ועתה אל תיראו אנכי אכלכל אתכם ואת טפכם ,8,8,55,445,0.0,0.0,0.0
56,ref-bible.0102.1.5.9-ref-bible.0102.1.9.3,ref-t.3.5.10.9.12-ref-t.3.5.10.9.29,105960,106138,18943,18974,ref-bible.102.1.5.9,ref-bible.102.1.9.3,666714,666807,105270,105287,ref-t.3.5.10.9.12,ref-t.3.5.10.9.29,ויוסף היה במצרים וימת יוסף וכל אחיו וכל הדור ההוא ובני ישראל פרו וישרצו וירבו ויעצמו במאד מאד ותמלא הארץ אתם ויקם מלך חדש על מצרים אשר לא ידע את יוסף ויאמר אל עמו ,ובני ישראל פרו וישרצו משמת יוסף מהו אומ' וימת יוסף וגו' ויקם מלך חדש וגו' ויאמר אל עמו ,34,18,56,446,0.6319018404907976,0.5119047619047619,0.6073619631901841
57,ref-bible.0102.12.1.9-ref-bible.0102.12.2.10,ref-t.2.8.1.3.5-ref-t.2.8.1.3.17,127344,127400,22481,22491,ref-bible.102.12.1.9,ref-bible.102.12.2.10,447764,447839,69778,69790,ref-t.2.8.1.3.5,ref-t.2.8.1.3.17,לאמר החדש הזה לכם ראש חדשים ראשון הוא לכם לחדשי השנה ,בחדש הראשון ובחדש השיני אין מתחילין למנות אלא מניסן שנ' החדש לכם ראש ,11,13,57,212,0.7246376811594203,0.4155844155844156,0.6086956521739131
59,ref-bible.0102.12.22.18-ref-bible.0102.12.22.25,ref-t.2.3.8.15.5-ref-t.2.3.8.15.12,129110,129144,22779,22786,ref-bible.102.12.22.18,ref-bible.102.12.22.25,366193,366227,56925,56932,ref-t.2.3.8.15.5,ref-t.2.3.8.15.12,ואתם לא תצאו איש מפתח ביתו עד בקר ,ואתם לא תצאו איש מפתח ביתו עד בקר ,8,8,59,104,0.0,0.0,0.0
