,baseOrig,compOrig,baseCharStart,baseCharEnd,baseWdStart,baseWdEnd,baseRefStart,baseRefEnd,compCharStart,compCharEnd,compWdStart,compWdEnd,compRefStart,compRefEnd,baseStr,compStr,bRange,cRange,baseOrder,compOrder,lev,jac,lcsseq
19,ref-m.1.2.4.1.10-ref-m.1.2.4.2.12,ref-Sifra.11.01-03.5.28-ref-Sifra.11.01-03.6.6,15686,15876,2413,2438,ref-m.1.2.4.1.10,ref-m.1.2.4.2.12,490129,490389,74648,74689,ref-Sifra.11.1-03.5.28,ref-Sifra.11.1-03.6.6,ומחלק לעניים רבי שמעון אומר אף בחליקי אגוזים אפילו תשעים ותשעה אומרים לחלק ואחד אומר לבוז לזה שומעין שאמר כהלכה בדלית ובדקל אינו כן אפילו תשעים ותשעה אומרים לבוז ואחד אומר לחלק ,אפילו תשעים ותשעה אומרים לחלק ואחד אומר לבזבז אפילו בריא אפילו ידיו יפות לזה שומעים שאמר כהלכה יכול בדלית ובדקל כן תלמוד לומר אותם אפילו תשעים ותשעה אומרים לבזבז ואחד אומר לחלק אפילו זקן או חולה לזה שומעים שאמר כהלכה מה ראית לומר בדלית ובדקל לחלק ,32,46,19,3088,0.6153846153846154,0.3241106719367589,0.4979757085020243
21,ref-m.1.2.4.6.5-ref-m.1.2.4.6.24,ref-sifra.11.01-01.6.20-ref-sifra.11.01-01.6.37,16313,16423,2504,2520,ref-m.1.2.4.6.5,ref-m.1.2.4.6.24,486545,486646,74080,74096,ref-sifra.11.1-01.6.20,ref-sifra.11.1-01.6.37,שדהו ואחר כך נתגייר פטור מן הלקט ומן השכחה ומן הפאה רבי יהודה מחייב בשכחה שאין השכחה אלא בשעת העמור ,שדהו ואחר כך נתגייר פטור מן הלקט והשכחה והפאה ור' יהודה מחייב בשכחה שאין שכחה אלא בשעת העימור ,20,18,21,3062,0.11,0.0980392156862745,0.09
23,ref-m.1.2.4.6.9-ref-m.1.2.4.6.15,ref-sifra.12.10-00.4.21-ref-sifra.12.10-00.4.27,16334,16370,2507,2513,ref-m.1.2.4.6.9,ref-m.1.2.4.6.15,577545,577583,87860,87866,ref-sifra.12.10-00.4.21,ref-sifra.12.10-00.4.27,פטור מן הלקט ומן השכחה ומן הפאה ,ופטור מן הלקט ומן השכחה ומן הפאה ,7,7,23,3485,0.030303030303030304,0.030303030303030276,0.030303030303030304
25,ref-m.1.2.4.6.9-ref-m.1.2.4.6.15,ref-sifra.12.10-00.4.42-ref-sifra.12.10-00.4.48,16334,16370,2507,2513,ref-m.1.2.4.6.9,ref-m.1.2.4.6.15,577672,577710,87878,87884,ref-sifra.12.10-00.4.42,ref-sifra.12.10-00.4.48,פטור מן הלקט ומן השכחה ומן הפאה ,ופטור מן הלקט ומן השכחה ומן הפאה ,7,7,25,3495,0.030303030303030304,0.030303030303030276,0.030303030303030304
27,ref-m.1.2.4.10.5-ref-m.1.2.4.10.15,ref-sifra.11.01-02.5.12-ref-sifra.11.01-02.5.24,16904,16954,2593,2603,ref-m.1.2.4.10.5,ref-m.1.2.4.10.15,488772,488832,74428,74440,ref-sifra.11.1-02.5.12,ref-sifra.11.1-02.5.24,הקצירה היה קוצר קצר מלא ידו תלש מלא קמצו הכהו קוץ ,הקציר מיכן אמרו היה קוצר קצר מלא ידו תלש מלא קומצו הכהו קוץ ,11,13,27,3072,0.18333333333333332,0.19672131147540983,0.18333333333333332
29,ref-m.1.2.4.10.24-ref-m.1.2.4.10.36,ref-sifra.11.01-02.5.36-ref-sifra.11.01-02.5.50,16993,17063,2608,2619,ref-m.1.2.4.10.24,ref-m.1.2.4.10.36,488884,488966,74450,74463,ref-sifra.11.1-02.5.36,ref-sifra.11.1-02.5.50,תוך היד ותוך המגל לעניים אחר היד ואחר המגל לבעל הבית ראש היד ,תוך היד ותוך המגל לעניים אחר היד ואחר המגל לבעל הבית ראש המגל וראש היד ,13,15,29,3074,0.14084507042253522,0.14084507042253525,0.14084507042253522
31,ref-m.1.2.5.2.6-ref-m.1.2.5.2.20,ref-sifra.11.01-03.3.26-ref-sifra.11.01-03.3.38,17481,17544,2674,2682,ref-m.1.2.5.2.6,ref-m.1.2.5.2.20,489766,489824,74587,74596,ref-sifra.11.1-03.3.26,ref-sifra.11.1-03.3.38,אם נקצרה עם הקמה הרי היא של בעל הבית ואם לאו הרי היא של עניים ,אם נקצרת עם האשכול הרי של בעל הבית ואם לאו הרי של עניים ,15,13,31,3083,0.22580645161290322,0.23880597014925375,0.1935483870967742
33,ref-m.1.2.7.3.5-ref-m.1.2.7.4.47,ref-sifra.11.01-03.2.7-ref-sifra.11.01-03.3.47,21533,21939,3294,3352,ref-m.1.2.7.3.5,ref-m.1.2.7.4.47,489462,489877,74536,74602,ref-sifra.11.1-03.2.7,ref-sifra.11.1-03.3.47,הבצירה היה בוצר עקץ את האשכול הוסבך בעלים נפל מידו לארץ ונפרט הרי הוא של בעל הבית המניח את הכלכלה תחת הגפן בשעה שהוא בוצר הרי זה גוזל את העניים על זה נאמר אל תסג גבול עולים איזוהי עוללת כל שאין לה לא כתף ולא נטף אם יש לה כתף או נטף של בעל הבית אם ספק לעניים עוללת שבארכובה אם נקרצת עם האשכול הרי היא של בעל הבית ואם לאו הרי היא של עניים גרגר יחידי רבי יהודה אומר אשכול וחכמים אומרים עוללת ,הבציר מיכן אמרו היה בוצר עקץ את האשכולות הוסבך בעלים ונפל בארץ ונפרט הרי זה של בעל הבית המניח כלכלה תחת הגפן בשעה שהוא בוצר הרי זה גוזל את העניים על זה נאמר לא תשיג גבול עולם איזהו עוללות כל שאין לה כתף ולא נטף יש לו כתף אבל לא נטף נטף אבל לא כתף לבעל הבית אם ספק לעניים עוללות שבארכובה אם נקצרת עם האשכול הרי של בעל הבית ואם לאו הרי של עניים גרגיר יחיד ר' יהודה אומר אשכול וחכמים אומרים עוללות ,84,84,33,3081,0.19240506329113924,0.08312958435207829,0.11392405063291139
35,ref-m.1.2.7.6.22-ref-m.1.2.7.6.33,ref-sifra.11.03-00.7.34-ref-sifra.11.03-00.7.45,22161,22228,3381,3389,ref-m.1.2.7.6.22,ref-m.1.2.7.6.33,500512,500579,76303,76311,ref-sifra.11.3-00.7.34,ref-sifra.11.3-00.7.45,פרט ויש לו עוללות והעניים פודין לעצמם ובית הלל אומרים כולו לגת ,פרט ויש לו עוללות והעניים פודים לעצמם ובית הלל אומרים כולו לגת ,12,12,35,3134,0.015873015873015872,0.03125,0.015873015873015872
37,ref-m.1.2.7.6.22-ref-m.1.2.7.6.33,ref-sifra.11.03-00.7.59-ref-sifra.11.03-00.7.70,22161,22228,3381,3389,ref-m.1.2.7.6.22,ref-m.1.2.7.6.33,500646,500713,76320,76328,ref-sifra.11.3-00.7.59,ref-sifra.11.3-00.7.70,פרט ויש לו עוללות והעניים פודין לעצמם ובית הלל אומרים כולו לגת ,פרט ויש לו עוללות והעניים פודים לעצמם ובית הלל אומרים כולו לגת ,12,12,37,3140,0.015873015873015872,0.03125,0.015873015873015872
39,ref-m.1.2.7.7.1-ref-m.1.2.7.7.34,ref-Sifra.11.01-03.1.1-ref-Sifra.11.01-03.1.39,22229,22406,3390,3412,ref-m.1.2.7.7.1,ref-m.1.2.7.7.34,489077,489280,74479,74506,ref-Sifra.11.1-03.1.1,ref-Sifra.11.1-03.1.39,כרם שכולו עוללות רבי אליעזר אומר לבעל הבית רבי עקיבא אומר לעניים אמר רבי אליעזר כי תבצור לא תעולל אם אין בציר מנין עוללות אמר לו רבי עקיבא וכרמך לא תעולל אפילו כולו עוללות ,וכרמך לא תעולל מיכן אמרו כרם שכולו עוללות ר' אליעזר אומר לבעל הבית ר' עקיבא אומר לעניים אמר ר' אליעזר וכי תבצור לא תעולל ואם אין בציר מנין עוללות אמר לו ר' עקיבא וכרמך לא תעולל אפילו כולו עוללות ,34,39,39,3077,0.1794871794871795,0.18316831683168322,0.15897435897435896
41,ref-m.1.2.7.7.30-ref-m.1.2.7.8.2,ref-sifra.11.01-03.1.51-ref-sifra.11.01-03.2.2,22380,22485,3408,3424,ref-m.1.2.7.7.30,ref-m.1.2.7.8.2,489352,489444,74517,74531,ref-sifra.11.1-03.1.51,ref-sifra.11.1-03.2.2,לא תעולל אפילו כולו עוללות אם כן למה נאמר כי תבצור לא תעולל אין לעניים בעוללות קודם הבציר המקדיש כרמו ,בכל שעה שירצו אם כן למה נאמר כי תבצור לא תעולל אין לעניים בעוללות קודם לבציר ופרט כרמך ,20,18,41,3079,0.29411764705882354,0.2660550458715596,0.27450980392156865
43,ref-m.1.3.7.7.8-ref-m.1.3.7.7.27,ref-sifra.14.05-13.1.49-ref-sifra.14.05-13.2.5,34353,34451,5334,5353,ref-m.1.3.7.7.8,ref-m.1.3.7.7.27,684859,684980,104310,104325,ref-sifra.14.5-13.1.49,ref-sifra.14.5-13.2.5,מאה טבל מאה מעשר נוטל מאה ואחד מאה חולין מתוקנים מאה מעשר נוטל מאה ועשר מאה טבל תשעים מעשר תשעים ,מאה ונטל עשרה עשרה ונטל אחד תלמוד לומר העשירי אין זה מעשר ר' יוסי בר' יהודה אומר מעשר קרא לתשיעי עשירי ולעשירי תשיעי ,20,23,43,3975,0.6068376068376068,0.39097744360902253,0.47863247863247865
45,ref-m.1.4.1.9.39-ref-m.1.4.1.9.48,ref-sifra.3.13-23.4.12-ref-sifra.3.13-23.4.23,36375,36430,5635,5644,ref-m.1.4.1.9.39,ref-m.1.4.1.9.48,160501,160570,23122,23127,ref-sifra.3.13-23.4.12,ref-sifra.3.13-23.4.23,חטים ושעורה או חטה ושתי שעורים או חטה ושעורה וכוסמת ,"חטין ושעורין וכוסמין שיש לי בידך ""שבועה שאין לך בידי חטין ושעורין ",10,12,45,810,0.6515151515151515,0.525,0.5606060606060606
47,ref-m.1.4.4.7.18-ref-m.1.4.4.7.27,ref-sifra.14.04-10.6.27-ref-sifra.14.04-10.6.36,42144,42200,6591,6599,ref-m.1.4.4.7.18,ref-m.1.4.4.7.27,677331,677384,103172,103181,ref-sifra.14.4-10.6.27,ref-sifra.14.4-10.6.36,נמוך מעשרה טפחים הרי אלו מצטרפות גבוה מעשרה טפחים אינן ,נמוכים עשרה טפחים או סלעים גבוהים עשרה טפחים הרי אינם ,10,10,47,3911,0.43636363636363634,0.32307692307692304,0.2909090909090909
49,ref-m.1.4.4.7.19-ref-m.1.4.4.7.27,ref-sifra.14.04-10.4.33-ref-sifra.14.04-10.4.40,42149,42200,6592,6599,ref-m.1.4.4.7.19,ref-m.1.4.4.7.27,676813,676854,103093,103100,ref-sifra.14.4-10.4.33,ref-sifra.14.4-10.4.40,מעשרה טפחים הרי אלו מצטרפות גבוה מעשרה טפחים אינן ,עשרה טפחים או סלעים גבוהים עשרה טפחים אין ,9,8,49,3899,0.34,0.32727272727272727,0.3
51,ref-m.1.4.8.2.1-ref-m.1.4.8.2.9,ref-sifra.5.02-00.5.19-ref-sifra.5.02-00.5.29,47947,47984,7476,7484,ref-m.1.4.8.2.1,ref-m.1.4.8.2.9,261619,261669,38602,38612,ref-sifra.5.2-00.5.19,ref-sifra.5.2-00.5.29,בהמה עם בהמה וחיה עם חיה בהמה עם חיה ,ובהמה חיה מין חיה בהמה מין בהמה מנין בהמה מין חיה ,9,11,51,1354,0.5,0.4464285714285714,0.48
53,ref-m.1.4.8.2.1-ref-m.1.4.8.2.19,ref-sifra.11.02-04.15.6-ref-sifra.11.02-04.15.20,47947,48033,7476,7494,ref-m.1.4.8.2.1,ref-m.1.4.8.2.19,496149,496217,75644,75658,ref-sifra.11.2-04.15.6,ref-sifra.11.2-04.15.20,בהמה עם בהמה וחיה עם חיה בהמה עם חיה וחיה עם בהמה טמאה עם טמאה וטהורה עם טהורה טמאה ,בהמה בהמה על חיה וחיה על בהמה מנין טמאה על טהורה טהורה על בהמה טמאה ,19,15,53,3108,0.4166666666666667,0.3111111111111111,0.35714285714285715
55,ref-m.1.4.8.2.12-ref-m.1.4.8.2.22,ref-Sifra.5.03-00.6.18-ref-Sifra.5.03-00.6.40,47994,48050,7487,7497,ref-m.1.4.8.2.12,ref-m.1.4.8.2.22,270212,270341,39908,39927,ref-Sifra.5.3-00.6.18,ref-Sifra.5.3-00.6.40,בהמה טמאה עם טמאה וטהורה עם טהורה טמאה עם טהורה וטהורה ,בבהמה שבמעי הטמא טמא שבמעי הטהור טהור ודגים שבמעי הטהור טמא שבמעי הטמא טהור לפי שאין גדוליו  לרבות את הטהור שנכבש עם ,11,22,55,1390,0.6581196581196581,0.5546218487394958,0.6324786324786325
57,ref-m.1.4.8.2.13-ref-m.1.4.8.2.21,ref-sifra.5.06-00.6.7-ref-sifra.5.06-00.6.20,47999,48042,7488,7496,ref-m.1.4.8.2.13,ref-m.1.4.8.2.21,283247,283323,41834,41845,ref-sifra.5.6-00.6.7,ref-sifra.5.6-00.6.20,טמאה עם טמאה וטהורה עם טהורה טמאה עם טהורה ,בטהרה טהור והשאר טמא רבי יהודה אומר כל שמנו חכמים בטומאה טמא והשאר טהור ,9,14,57,1489,0.625,0.5064935064935066,0.5972222222222222
58,ref-m.1.4.8.6.4-ref-m.1.4.8.6.20,ref-Sifra.5.02-00.5.18-ref-Sifra.5.02-00.5.27,48659,48736,7582,7594,ref-m.1.4.8.6.4,ref-m.1.4.8.6.20,261615,261661,38601,38610,ref-Sifra.5.2-00.5.18,ref-Sifra.5.2-00.5.27,בהמה ורבי יוסי אומר מין חיה כלב מין חיה רבי מאיר אומר מין בהמה חזיר מין בהמה ,חיה ובהמה חיה מין חיה בהמה מין בהמה מנין בהמה ,17,10,58,1353,0.5064935064935064,0.4814814814814815,0.4935064935064935
59,ref-m.1.4.9.8.11-ref-m.1.4.9.8.28,ref-sifra.11.02-04.18.33-ref-sifra.11.02-04.18.49,49933,50024,7775,7786,ref-m.1.4.9.8.11,ref-m.1.4.9.8.28,496630,496717,75718,75729,ref-sifra.11.2-04.18.33,ref-sifra.11.2-04.18.49,שעטנז דבר שהוא שוע טווי ונוז רבי שמעון בן אלעזר אומר נלוז ומליז הוא את אביו שבשמים עליו ,שעטנז דבר שהוא שוע טווי ונוז ר' שמעון בן אלעזר אומר נלוז ומליז הוא אביו שבשמים עליו ,18,17,59,3112,0.056818181818181816,0.0674157303370787,0.056818181818181816
61,ref-m.1.5.2.6.39-ref-m.1.5.2.7.6,ref-sifra.13.01-00.6.88-ref-sifra.13.01-00.7.7,53087,53157,8264,8271,ref-m.1.5.2.6.39,ref-m.1.5.2.7.6,613863,613935,93292,93300,ref-sifra.13.1-00.6.88,ref-sifra.13.1-00.7.7,לשתי שבתות האורז והדוחן והפרגין והשומשמין שהשרישו לפני ראש השנה מ,שני שבוע מנין לאורז ולדוחן ולפרגום ולשומשמין שהשרישו לפני ראש השנה כ,11,12,61,3659,0.23529411764705882,0.22666666666666668,0.20588235294117646
63,ref-m.1.5.4.2.13-ref-m.1.5.4.2.46,ref-sifra.13.01-01.5.19-ref-sifra.13.01-01.5.51,56297,56499,8742,8763,ref-m.1.5.4.2.13,ref-m.1.5.4.2.46,615806,616001,93512,93534,ref-sifra.13.1-01.5.19,ref-sifra.13.1-01.5.51,שדה שנטייבה בית שמאי אומרים אין אוכלין פירותיה בשביעית ובית הלל אומרים אוכלין בית שמאי אומרים אין אוכלין פירות שביעית בטובה ובית הלל אומרים אוכלין בטובה ושלא בטובה רבי יהודה אומר חלוף הדברים זו ,שדה שנטייבה בית שמאי אומרים אין אוכלים פירותיה בשביעית ובית הלל אומרים אוכלים בית שמאי אומרים אין אוכלים פירות שביעית בטובה ובית הלל אומרים בטובה ושלא בטובה ר' יהודה אומר חילוף הדברים זה ,34,33,63,3666,0.07216494845360824,0.085427135678392,0.06701030927835051
65,ref-m.1.5.4.7.1-ref-m.1.5.4.9.17,ref-sifra.13.01-01.10.18-ref-sifra.13.01-01.11.50,57286,57628,8878,8935,ref-m.1.5.4.7.1,ref-m.1.5.4.9.17,617189,617563,93712,93774,ref-sifra.13.1-01.10.18,ref-sifra.13.1-01.11.50,מאימתי אוכלין פירות האילן בשביעית הפגים משיזריחו אוכל בהם פתו בשדה ביחלו כונס לתוך ביתו וכן כיוצא בהם בשאר שני שבוע חייב במעשרות הבוסר משהביא מים אוכל בו פתו בשדה הבאיש כונס לתוך ביתו וכן כיוצא בו בשאר שני שבוע חייב במעשרות זיתים משיכניסו רביעית לסאה פוצע ואוכל בשדה הכניסו חצי לוג כותש וסך בשדה הכניסו שליש כותש בשדה ,מאימתי אוכלים פירות האילן בשביעית הפגים משהזריחו אוכל בהן פתו בשדה ביחלו כונס לתוך ביתו וכן כיוצא בהם בשאר שני שבוע חייבים במעשרות הבוסר משיגרע אוכל בו פתו בשדה הבאיש כונס לתוך ביתו וכן כיוצא בו בשאר שני שבוע חייבים במעשרות זיתים כל זמן שהם עושין שלשת לוגין לסאה הכניסו רביעית לסאה פוצע ואוכל בשדה הכניסו חצי לוג כותש וסך בשדה הכניסו שליש כותש בשדה ,59,65,65,3674,0.12893982808022922,0.09971509971509973,0.1174785100286533
67,ref-m.1.5.4.7.13-ref-m.1.5.4.7.23,ref-sifra.13.01-01.11.51-ref-sifra.13.01-01.11.61,57366,57425,8889,8899,ref-m.1.5.4.7.13,ref-m.1.5.4.7.23,617564,617627,93775,93785,ref-sifra.13.1-01.11.51,ref-sifra.13.1-01.11.61,כונס לתוך ביתו וכן כיוצא בהם בשאר שני שבוע חייב במעשרות ,וכונס לתוך ביתו וכן כיוצא בהם בשאר שני שבוע חייבים במעשרות ,11,11,67,3681,0.05084745762711865,0.05084745762711862,0.05084745762711865
68,ref-m.1.5.4.8.9-ref-m.1.5.4.8.19,ref-sifra.13.01-01.11.51-ref-sifra.13.01-01.11.61,57469,57527,8908,8918,ref-m.1.5.4.8.9,ref-m.1.5.4.8.19,617564,617627,93775,93785,ref-sifra.13.1-01.11.51,ref-sifra.13.1-01.11.61,כונס לתוך ביתו וכן כיוצא בו בשאר שני שבוע חייב במעשרות ,וכונס לתוך ביתו וכן כיוצא בהם בשאר שני שבוע חייבים במעשרות ,11,11,68,3682,0.0847457627118644,0.06779661016949157,0.0847457627118644
69,ref-m.1.5.4.9.18-ref-m.1.5.4.9.30,ref-Sifra.13.01-01.10.30-ref-Sifra.13.01-01.11.11,57629,57701,8936,8948,ref-m.1.5.4.9.18,ref-m.1.5.4.9.30,617269,617350,93723,93736,ref-Sifra.13.1-01.10.30,ref-Sifra.13.1-01.11.11,וכונס לתוך ביתו וכן כיוצא בהם בשאר שני שבוע חייבים במעשרות ושאר כל ,כונס לתוך ביתו וכן כיוצא בהם בשאר שני שבוע חייבים במעשרות הבוסר משיגרע אוכל ,13,14,69,3678,0.15789473684210525,0.11842105263157898,0.14473684210526316
70,ref-m.1.5.4.9.18-ref-m.1.5.4.9.31,ref-sifra.13.01-01.11.51-ref-sifra.13.01-01.11.64,57629,57714,8936,8949,ref-m.1.5.4.9.18,ref-m.1.5.4.9.31,617564,617649,93775,93788,ref-sifra.13.1-01.11.51,ref-sifra.13.1-01.11.64,וכונס לתוך ביתו וכן כיוצא בהם בשאר שני שבוע חייבים במעשרות ושאר כל פירות האילן ,וכונס לתוך ביתו וכן כיוצא בהם בשאר שני שבוע חייבים במעשרות ושאר כל פירות האילן ,15,15,70,3683,0.0,0.0,0.0
72,ref-m.1.5.5.1.1-ref-m.1.5.5.1.21,ref-sifra.13.01-01.1.21-ref-sifra.13.01-01.1.42,58033,58151,8992,9010,ref-m.1.5.5.1.1,ref-m.1.5.5.1.21,614333,614455,93359,93378,ref-sifra.13.1-01.1.21,ref-sifra.13.1-01.1.42,בנות שוח שביעית שלהם שניה שהן עושות לשלש שנים רבי יהודה אומר הפרסאות שביעית שלהן מוצאי שביעית שהן עושות לשתי שנים ,בנות שוח שביעית שלהם שניה מפני שהם עושות לשלש שנים ר' יהודה אומר הפרסיות שביעית שלהם מוצאי שביעית שהם עושות לשתי שנים ,21,22,72,3661,0.09322033898305085,0.11382113821138207,0.0847457627118644
