,baseOrig,compOrig,baseCharStart,baseCharEnd,baseWdStart,baseWdEnd,baseRefStart,baseRefEnd,compCharStart,compCharEnd,compWdStart,compWdEnd,compRefStart,compRefEnd,baseStr,compStr,compWork
10911,ref-bible.0101.12.10.1-ref-bible.0101.12.10.6,ref-sifre-d.311.1.50-ref-sifre-d.311.1.55,19969,20002,3420,3425,ref-bible.00101.00012.00010.00001,ref-bible.00101.00012.00010.00006,317610,317643,53229,53234,ref-sifre-d.00311.00001.00050,ref-sifre-d.00311.00001.00055,ויהי רעב בארץ וירד אברם מצרימה ,ויהי רעב בארץ וירד אברם מצרימה ,ref-sifre-d
10912,ref-bible.0101.13.6.7-ref-bible.0101.13.7.10,ref-sifre-d.286.1.1-ref-sifre-d.286.1.19,20998,21080,3608,3625,ref-bible.00101.00013.00006.00007,ref-bible.00101.00013.00007.00010,268862,268954,44999,45017,ref-sifre-d.00286.00001.00001,ref-sifre-d.00286.00001.00019,כי היה רכושם רב ולא יכלו לשבת יחדו ויהי ריב בין רעי מקנה אברם ובין רעי מקנה לוט ,"כי יהיה ריב אין שלום יוצא מתוך מריבה וכה""א ויהי ריב בין רועי מקנה אברם ובין רועי מקנה לוט ",ref-sifre-d
10913,ref-bible.0101.13.7.1-ref-bible.0101.13.7.10,ref-sifre-d.292.1.15-ref-sifre-d.292.1.24,21034,21080,3616,3625,ref-bible.00101.00013.00007.00001,ref-bible.00101.00013.00007.00010,277276,277325,46457,46466,ref-sifre-d.00292.00001.00015,ref-sifre-d.00292.00001.00024,ויהי ריב בין רעי מקנה אברם ובין רעי מקנה לוט ,ויהיה ריב בין רועי מקנה אברם ובין רועי מקנה לוט ,ref-sifre-d
10914,ref-bible.0101.13.10.1-ref-bible.0101.13.10.12,ref-sifre-d.43.11.5-ref-sifre-d.43.11.16,21274,21326,3662,3670,ref-bible.00101.00013.00010.00001,ref-bible.00101.00013.00010.00012,78192,78245,13179,13188,ref-sifre-d.00043.00011.00005,ref-sifre-d.00043.00011.00016,וישא לוט את עיניו_וירא_את כל ככר הירדן כי כלה משקה ,וישא לוט את עיניו וירא את כל ככר הירדן כי כלה משקה ,ref-sifre-d
10915,ref-bible.0101.13.11.9-ref-bible.0101.13.11.14,ref-sifre-d.311.5.17-ref-sifre-d.311.5.21,21426,21456,3690,3695,ref-bible.00101.00013.00011.00009,ref-bible.00101.00013.00011.00014,318509,318533,53373,53377,ref-sifre-d.00311.00005.00017,ref-sifre-d.00311.00005.00021,לוט מקדם ויפרדו איש מעל אחיו ,לוט ויפרדו איש מעל אחיו ,ref-sifre-d
10916,ref-bible.0101.13.15.10-ref-bible.0101.13.16.16,ref-sifre-d.25.4.30-ref-sifre-d.25.4.47,21687,21777,3738,3754,ref-bible.00101.00013.00015.00010,ref-bible.00101.00013.00016.00016,26219,26309,4390,4405,ref-sifre-d.00025.00004.00030,ref-sifre-d.00025.00004.00047,ולזרעך עד עולם ושמתי את זרעך כעפר הארץ אשר אם יוכל איש למנות את עפר הארץ גם זרעך ימנה ,זרעך ככוכבי השמים ושמתי את זרעך כעפר הארץ אשר אם יוכל למנות את עפר הארץ גם זרעך ימנה ,ref-sifre-d
10917,ref-bible.0101.13.17.1-ref-bible.0101.13.17.8,ref-sifre-d.8.1.92-ref-sifre-d.8.1.99,21778,21820,3755,3762,ref-bible.00101.00013.00017.00001,ref-bible.00101.00013.00017.00008,12295,12334,2064,2071,ref-sifre-d.00008.00001.00092,ref-sifre-d.00008.00001.00099,קום התהלך בארץ לארכה ולרחבה כי לך אתננה ,קום לך בארץ לארכה ולרחבה כי לך אתננה ,ref-sifre-d
10918,ref-bible.0101.14.22.6-ref-bible.0101.14.23.10,ref-sifre-d.33.4.4-ref-sifre-d.33.4.20,23448,23533,4057,4075,ref-bible.00101.00014.00022.00006,ref-bible.00101.00014.00023.00010,45278,45357,7625,7641,ref-sifre-d.00033.00004.00004,ref-sifre-d.00033.00004.00020,הרימתי ידי אל יהוה אל עליון קנה שמים וארץ אם מחוט ועד שרוך נעל ואם אקח מכל אשר לך ,הרימותי ידי לאל עליון קונה שמים וארץ אם מחוט ועד שרוך נעל אם אקח מכל אשר לך ,ref-sifre-d
10919,ref-bible.0101.15.1.10-ref-bible.0101.15.2.5,ref-sifre-d.38.8.55-ref-sifre-d.38.8.70,23689,23757,4101,4115,ref-bible.00101.00015.00001.00010,ref-bible.00101.00015.00002.00005,59478,59561,10029,10043,ref-sifre-d.00038.00008.00055,ref-sifre-d.00038.00008.00070,לאמר אל תירא אברם אנכי מגן לך שכרך הרבה מאד ויאמר אברם אדני יהוה מה ,שנאמר ויברך יעקב את פרעה במה ברכו שנמנע ממנו שני רעב שנאמר ועתה אל תיראו אנכי ,ref-sifre-d
10920,ref-bible.0101.15.7.1-ref-bible.0101.15.7.8,ref-sifre-d.313.1.51-ref-sifre-d.313.1.59,24059,24102,4174,4181,ref-bible.00101.00015.00007.00001,ref-bible.00101.00015.00007.00008,320169,320217,53655,53663,ref-sifre-d.00313.00001.00051,ref-sifre-d.00313.00001.00059,ויאמר אליו אני יהוה אשר הוצאתיך מאור כשדים ,שנאמר ויאמר אליו אני ה' אשר הוצאתיך מאור כשדים ,ref-sifre-d
10921,ref-bible.0101.15.19.2-ref-bible.0101.15.19.6,ref-sifre-d.75.2.8-ref-sifre-d.75.2.12,24833,24864,4316,4320,ref-bible.00101.00015.00019.00002,ref-bible.00101.00015.00019.00006,120269,120301,20119,20123,ref-sifre-d.00075.00002.00008,ref-sifre-d.00075.00002.00012,הקיני ואת הקנזי ואת הקדמני ,הקיני ואת הקנזי ואת הקדמוני ,ref-sifre-d
10922,ref-bible.0101.18.19.1-ref-bible.0101.18.19.10,ref-sifre-d.32.19.20-ref-sifre-d.32.19.29,29031,29078,5080,5088,ref-bible.00101.00018.00019.00001,ref-bible.00101.00018.00019.00010,44539,44586,7510,7518,ref-sifre-d.00032.00019.00020,ref-sifre-d.00032.00019.00029,כי ידעתיו למען אשר יצוה את בניו ואת ביתו אחריו ,כי ידעתיו למען אשר יצוה את בניו ואת ביתו אחריו ,ref-sifre-d
10923,ref-bible.0101.19.34.11-ref-bible.0101.19.35.4,ref-sifre-d.43.11.18-ref-sifre-d.43.11.25,32811,32892,5749,5763,ref-bible.00101.00019.00034.00011,ref-bible.00101.00019.00035.00004,78253,78297,13190,13196,ref-sifre-d.00043.00011.00018,ref-sifre-d.00043.00011.00025,אבי נשקנו יין גם הלילה ובאי שכבי עמו ונחיה מאבינו זרע ותשקין גם בלילה ההוא ,ותשקין את אביהם יין בלילה ההוא וכי מאין ,ref-sifre-d
10924,ref-bible.0101.19.36.1-ref-bible.0101.19.37.3,ref-sifre-d.343.6.92-ref-sifre-d.343.6.99,32954,32999,5774,5781,ref-bible.00101.00019.00036.00001,ref-bible.00101.00019.00037.00003,356324,356365,59884,59891,ref-sifre-d.00343.00006.00092,ref-sifre-d.00343.00006.00099,ותהרין שתי בנות לוט מאביהן ותלד הבכירה בן ,ותהרן שתי בנות לוט מאביהם הלך ומצא בני ,ref-sifre-d
10925,ref-bible.0101.21.10.1-ref-bible.0101.21.10.11,ref-sifre-d.31.1.125-ref-sifre-d.31.1.132,34989,35042,6153,6162,ref-bible.00101.00021.00010.00001,ref-bible.00101.00021.00010.00011,37008,37043,6274,6280,ref-sifre-d.00031.00001.00125,ref-sifre-d.00031.00001.00132,ותאמר לאברהם גרש האמה הזאת ואת בנה כי לא יירש בן ,אמרה גרש את בן האמה הזאת ואת בנה ,ref-sifre-d
10926,ref-bible.0101.21.24.2-ref-bible.0101.21.25.6,ref-sifre-d.1.9.8-ref-sifre-d.1.9.15,36089,36135,6356,6363,ref-bible.00101.00021.00024.00002,ref-bible.00101.00021.00025.00006,2001,2048,330,336,ref-sifre-d.00001.00009.00008,ref-sifre-d.00001.00009.00015,אברהם אנכי אשבע והוכח אברהם את אבימלך על אדות ,באברהם שנאמר והוכיח אברהם את אבימלך על אודות ,ref-sifre-d
10927,ref-bible.0101.21.24.2-ref-bible.0101.21.25.6,ref-sifre-d.2.5.4-ref-sifre-d.2.5.11,36089,36135,6356,6363,ref-bible.00101.00021.00024.00002,ref-bible.00101.00021.00025.00006,7996,8043,1332,1338,ref-sifre-d.00002.00005.00004,ref-sifre-d.00002.00005.00011,אברהם אנכי אשבע והוכח אברהם את אבימלך על אדות ,באברהם שנאמר והוכיח אברהם את אבימלך על אודות ,ref-sifre-d
10928,ref-bible.0101.22.1.12-ref-bible.0101.22.2.11,ref-sifre-d.313.4.30-ref-sifre-d.313.4.40,36756,36813,6471,6480,ref-bible.00101.00022.00001.00012,ref-bible.00101.00022.00002.00011,320625,320670,53733,53740,ref-sifre-d.00313.00004.00030,ref-sifre-d.00313.00004.00040,ויאמר הנני ויאמר קח נא את בנך את יחידך אשר אהבת את יצחק ,שנאמר קח נא את בנך את יחידך אשר אהבת את יצחק ,ref-sifre-d
10929,ref-bible.0101.22.13.20-ref-bible.0101.22.14.13,ref-sifre-d.352.7.32-ref-sifre-d.352.7.47,37850,37919,6653,6664,ref-bible.00101.00022.00013.00020,ref-bible.00101.00022.00014.00013,368947,369024,62050,62065,ref-sifre-d.00352.00007.00032,ref-sifre-d.00352.00007.00047,בנו ויקרא אברהם שם_המקום_ההוא יהוה יראה אשר יאמר היום בהר יהוה יראה ,בנוי ויקרא אברהם שם המקום ההוא ה' יראה הרי בנוי אשר יאמר היום בהר ה' יראה ,ref-sifre-d
10930,ref-bible.0101.22.17.4-ref-bible.0101.22.17.9,ref-sifre-d.306.37.325-ref-sifre-d.306.37.330,38053,38087,6685,6689,ref-bible.00101.00022.00017.00004,ref-bible.00101.00022.00017.00009,309998,310032,51962,51966,ref-sifre-d.00306.00037.00325,ref-sifre-d.00306.00037.00330,והרבה ארבה את זרעך ככוכבי השמים ,והרבה ארבה את זרעך ככוכבי השמים ,ref-sifre-d
10931,ref-bible.0101.23.13.10-ref-bible.0101.23.13.20,ref-sifre-d.303.16.13-ref-sifre-d.303.17.10,39372,39422,6926,6935,ref-bible.00101.00023.00013.00010,ref-bible.00101.00023.00013.00020,289758,289821,48591,48602,ref-sifre-d.00303.00016.00013,ref-sifre-d.00303.00017.00010,אתה לו שמעני נתתי כסף השדה קח ממני ואקברה את מתי ,ואני טמא ולא נתתי ממנו למת לא לקחתי ממנו ארון ותכריכים למת ,ref-sifre-d
10932,ref-bible.0101.24.3.1-ref-bible.0101.24.3.6,ref-sifre-d.313.3.35-ref-sifre-d.313.3.40,40028,40068,7052,7057,ref-bible.00101.00024.00003.00001,ref-bible.00101.00024.00003.00006,320442,320479,53701,53706,ref-sifre-d.00313.00003.00035,ref-sifre-d.00313.00003.00040,ואשביעך ביהוה אלהי השמים ואלהי הארץ ,ואשביעך בה' אלהי השמים ואלהי הארץ ,ref-sifre-d
10933,ref-bible.0101.24.7.2-ref-bible.0101.24.7.7,ref-sifre-d.313.3.19-ref-sifre-d.313.3.25,40328,40359,7104,7109,ref-bible.00101.00024.00007.00002,ref-bible.00101.00024.00007.00007,320350,320387,53685,53691,ref-sifre-d.00313.00003.00019,ref-sifre-d.00313.00003.00025,אלהי השמים אשר לקחני מבית אבי ,אלהי השמים אשר לקחני אבל משבא אבינו ,ref-sifre-d
10934,ref-bible.0101.24.38.3-ref-bible.0101.24.39.6,ref-sifre-d.211.8.1-ref-sifre-d.212.1.6,42557,42625,7518,7532,ref-bible.00101.00024.00038.00003,ref-bible.00101.00024.00039.00006,215156,215237,36016,36030,ref-sifre-d.00211.00008.00001,ref-sifre-d.00212.00001.00006,אל בית אבי תלך ואל משפחתי ולקחת אשה לבני ואמר אל אדני אלי לא תלך ,ולקחת לך לאשה שלא תאמר הרי זו לאבא הרי זו לאחי והבאת אל תוך ביתך ולא לבית ,ref-sifre-d
10935,ref-bible.0101.24.38.6-ref-bible.0101.24.40.1,ref-sifre-d.306.2.115-ref-sifre-d.306.2.134,42568,42643,7521,7535,ref-bible.00101.00024.00038.00006,ref-bible.00101.00024.00040.00001,296773,296867,49796,49813,ref-sifre-d.00306.00002.00115,ref-sifre-d.00306.00002.00134,תלך ואל משפחתי ולקחת אשה לבני ואמר אל אדני אלי לא תלך האשה אחרי ויאמר ,והלכה מאתו והיתה לאיש אחר אומר לה כלום הכתבתי לך אלא איש והלא_כבר_נאמר כי אל אנכי ולא איש ,ref-sifre-d
10936,ref-bible.0101.25.10.8-ref-bible.0101.25.11.3,ref-sifre-d.357.28.101-ref-sifre-d.357.28.111,45256,45295,7995,8002,ref-bible.00101.00025.00010.00008,ref-bible.00101.00025.00011.00003,386103,386152,65018,65026,ref-sifre-d.00357.00028.00101,ref-sifre-d.00357.00028.00111,שמה קבר אברהם ושרה אשתו ויהי אחרי מות ,שמה קברו את אברהם ואת שרה אשתו ויש אומרים לא מת ,ref-sifre-d
10937,ref-bible.0101.25.26.1-ref-bible.0101.25.26.11,ref-sifre-d.343.8.38-ref-sifre-d.343.8.48,46216,46270,8159,8169,ref-bible.00101.00025.00026.00001,ref-bible.00101.00025.00026.00011,357697,357752,60115,60125,ref-sifre-d.00343.00008.00038,ref-sifre-d.00343.00008.00048,ואחרי כן יצא אחיו וידו אחזת בעקב עשו ויקרא שמו יעקב ,ואחרי כן יצא אחיו וידו אוחזת בעקב עשו ויקרא שמו יעקב ,ref-sifre-d
10938,ref-bible.0101.26.3.8-ref-bible.0101.26.3.21,ref-sifre-d.184.3.1-ref-sifre-d.184.3.10,46960,47034,8296,8307,ref-bible.00101.00026.00003.00008,ref-bible.00101.00026.00003.00021,197283,197329,32996,33004,ref-sifre-d.00184.00003.00001,ref-sifre-d.00184.00003.00010,לך ולזרעך אתן את כל הארצת האל והקמתי את השבעה אשר נשבעתי לאברהם אביך ,ונתן לך את כל הארץ אשר נשבע דבר לתת לאבותיך ,ref-sifre-d
10939,ref-bible.0101.26.3.20-ref-bible.0101.26.4.10,ref-sifre-d.25.4.26-ref-sifre-d.25.4.37,47022,47093,8306,8315,ref-bible.00101.00026.00003.00020,ref-bible.00101.00026.00004.00010,26194,26265,4387,4396,ref-sifre-d.00025.00004.00026,ref-sifre-d.00025.00004.00037,לאברהם אביך והרביתי את זרעך ככוכבי השמים ונתתי לזרעך את כל הארצת ,לאברהם אבינו והרבתי את זרעך ככוכבי השמים ושמתי את זרעך כעפר הארץ ,ref-sifre-d
10940,ref-bible.0101.26.4.3-ref-bible.0101.26.4.10,ref-sifre-d.11.1.25-ref-sifre-d.11.1.32,47047,47093,8309,8315,ref-bible.00101.00026.00004.00003,ref-bible.00101.00026.00004.00010,14643,14689,2467,2473,ref-sifre-d.00011.00001.00025,ref-sifre-d.00011.00001.00032,זרעך ככוכבי השמים ונתתי לזרעך את כל הארצת ,זרעך ככוכבי השמים ושמתי את זרעך כעפר הארץ ,ref-sifre-d
10941,ref-bible.0101.26.12.1-ref-bible.0101.26.12.9,ref-sifre-d.8.1.112-ref-sifre-d.8.1.117,47646,47698,8415,8423,ref-bible.00101.00026.00012.00001,ref-bible.00101.00026.00012.00009,12406,12439,2084,2089,ref-sifre-d.00008.00001.00112,ref-sifre-d.00008.00001.00117,ויזרע יצחק בארץ ההוא וימצא בשנה ההוא מאה שערים ,ויזרע יצחק בשנה ההיא מאה שערים ,ref-sifre-d
10942,ref-bible.0101.26.20.10-ref-bible.0101.26.20.16,ref-sifre-d.1.19.5-ref-sifre-d.1.19.11,48198,48230,8518,8524,ref-bible.00101.00026.00020.00010,ref-bible.00101.00026.00020.00016,4515,4547,749,755,ref-sifre-d.00001.00019.00005,ref-sifre-d.00001.00019.00011,ויקרא שם הבאר עשק כי התעשקו עמו ,ויקרא שם הבאר עשק כי התעשקו עמו ,ref-sifre-d
10943,ref-bible.0101.26.27.1-ref-bible.0101.26.28.1,ref-sifre-d.1.9.26-ref-sifre-d.1.9.37,48637,48707,8596,8607,ref-bible.00101.00026.00027.00001,ref-bible.00101.00026.00028.00001,2103,2174,345,356,ref-sifre-d.00001.00009.00026,ref-sifre-d.00001.00009.00037,ויאמר אלהם יצחק מדוע באתם אלי ואתם שנאתם אתי ותשלחוני מאתכם ויאמרו ,ויאמר אליהם יצחק מדוע באתם אלי ואתם שנאתם אותי ותשלחוני מאתכם ואומר ,ref-sifre-d
10944,ref-bible.0101.26.27.1-ref-bible.0101.26.28.1,ref-sifre-d.2.5.22-ref-sifre-d.2.5.33,48637,48707,8596,8607,ref-bible.00101.00026.00027.00001,ref-bible.00101.00026.00028.00001,8098,8169,1347,1358,ref-sifre-d.00002.00005.00022,ref-sifre-d.00002.00005.00033,ויאמר אלהם יצחק מדוע באתם אלי ואתם שנאתם אתי ותשלחוני מאתכם ויאמרו ,ויאמר אליהם יצחק מדוע באתם אלי ואתם שנאתם אותי ותשלחוני מאתכם ואומר ,ref-sifre-d
10945,ref-bible.0101.26.31.6-ref-bible.0101.26.31.10,ref-sifre-d.1.9.38-ref-sifre-d.1.9.42,48945,48976,8652,8656,ref-bible.00101.00026.00031.00006,ref-bible.00101.00026.00031.00010,2175,2206,357,361,ref-sifre-d.00001.00009.00038,ref-sifre-d.00001.00009.00042,וישלחם יצחק וילכו מאתו בשלום ,וישלחם יצחק וילכו מאתו בשלום ,ref-sifre-d
10946,ref-bible.0101.26.31.6-ref-bible.0101.26.31.10,ref-sifre-d.2.5.34-ref-sifre-d.2.5.38,48945,48976,8652,8656,ref-bible.00101.00026.00031.00006,ref-bible.00101.00026.00031.00010,8170,8201,1359,1363,ref-sifre-d.00002.00005.00034,ref-sifre-d.00002.00005.00038,וישלחם יצחק וילכו מאתו בשלום ,וישלחם יצחק וילכו מאתו בשלום ,ref-sifre-d
10947,ref-bible.0101.27.27.16-ref-bible.0101.27.28.5,ref-sifre-d.39.13.8-ref-sifre-d.39.13.16,50906,50944,9019,9025,ref-bible.00101.00027.00027.00016,ref-bible.00101.00027.00028.00005,63943,63992,10805,10811,ref-sifre-d.00039.00013.00008,ref-sifre-d.00039.00013.00016,ברכו יהוה ויתן לך האלהים מטל השמים ,לברכה וכן_הוא_אומר ויתן לך האלהים מטל השמים ,ref-sifre-d
10948,ref-bible.0101.27.29.3-ref-bible.0101.27.29.13,ref-sifre-d.43.22.5-ref-sifre-d.43.22.14,50987,51048,9033,9043,ref-bible.00101.00027.00029.00003,ref-bible.00101.00027.00029.00013,81404,81456,13736,13743,ref-sifre-d.00043.00022.00005,ref-sifre-d.00043.00022.00014,וישתחו וישתחוו לך לאמים הוה גביר לאחיך וישתחוו לך בני אמך ,משתחוים לי אין אתם משתחוים וכן_הוא_אומר וישתחוו לו ,ref-sifre-d
10949,ref-bible.0101.28.17.1-ref-bible.0101.28.17.12,ref-sifre-d.352.7.112-ref-sifre-d.352.7.127,53659,53715,9536,9545,ref-bible.00101.00028.00017.00001,ref-bible.00101.00028.00017.00012,369356,369429,62124,62137,ref-sifre-d.00352.00007.00112,ref-sifre-d.00352.00007.00127,ויירא ויאמר מה נורא המקום הזה אין זה כי אם בית אלהים ,ויירא ויאמר מה נורא המקום הזה הרי בנוי אין זה הרי חרב כי אם בית אלהים ,ref-sifre-d
